seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,hold_success,requery_success,hold_valid_for_cmt,requery_valid_for_cmt,both_valid_for_cmt,hold_cmt,requery_cmt,requery_minus_hold_cmt,requery_lower_cmt,hold_energy_j,requery_energy_j,hold_displacement_m,requery_displacement_m,hold_terminal_reason,requery_terminal_reason,hold_sign_switch_count,requery_sign_switch_count,hold_sign_sequence_rle,requery_sign_sequence_rle
20260702,322,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.4924013030730009,0.4924013030730009,-0.07805208199542955,-0.07805208199542955,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x16,-x16
20260702,323,1.0,pre_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,1.8872396397491764,1.4938614121661855,-0.01992240249224675,-0.025343081780064447,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x33,+x9|-x6
20260702,324,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.773924819831432,0.5716780003840037,0.0027284831874887297,-0.006109800180597431,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x24,+x4|-x10
20260702,325,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.9883207650628172,0.9077774902524133,0.05726986768267342,0.02274300402711618,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x23,+x6|-x8
20260702,326,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.32543271133309526,0.32543271133309526,-0.0034267147010684784,-0.0034267147010684784,success,success,0,0,-x5,-x5
20260702,327,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.11076295522357563,0.06313270407437016,0.034531254201778605,0.029812142766063587,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x18,+x2|-x13
20260702,328,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.00944528183943223,0.00944528183943223,-0.004278952469588676,-0.004278952469588676,success,success,0,0,+x8,+x8
20260702,329,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.9299497324992423,1.0812897665255876,0.05149027276970761,0.06800070447066588,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x33,+x15|-x23
20260702,330,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.22218477215498778,0.3834149265832284,0.011944481529954601,0.0008362923773675562,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x18,+x4|-x9
20260702,331,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.2464056821599937,0.24012997400588748,-0.009628255461836613,-0.00703867221737986,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x21,+x4|-x18
20260702,332,1.0,pre_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,2.6958343813569057,1.6821065256140293,0.08659538395778106,0.07637284251466299,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_bad_clearance,0,1,+x14,+x7|-x7
20260702,333,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.5695961357880864,0.5695961357880864,-0.01925108751187829,-0.01925108751187829,success,success,0,0,-x7,-x7
20260702,334,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.042330703365342684,0.042330703365342684,0.029225510095011092,0.029225510095011092,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,+x7,+x7
20260702,335,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.7143483674155742,0.7061274168867159,0.029731757876906253,0.02048525868713047,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x23,+x7|-x15
20260702,336,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.40873544366710773,0.57776678329493,-0.04649164685899784,-0.04975292042506048,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x20,+x8|-x17
20260702,337,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,1.069228895318816,0.7812896149134395,0.05615091446908024,0.044596722172120545,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_bad_clearance,0,1,+x13,+x5|-x7
20260702,338,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.3720453613921422,0.3720453613921422,0.008507254517043594,0.008507254517043594,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x7,-x7
20260702,339,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.7032863955319503,0.7032863955319503,-0.016891598832534938,-0.016891598832534938,success,success,0,0,-x6,-x6
20260702,340,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,1.1634969178577805,0.882010407224319,0.10813099631354355,0.08060729179497973,clearance_ground+foot_ground_before_ready,clearance,0,1,+x16,+x6|-x7
20260702,341,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,1.1447668183792483,0.8447595807193329,0.06840647930159881,0.054790911738595335,clearance_ground+foot_ground_before_ready,clearance,0,1,+x14,+x5|-x7
20260702,342,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.009985223150243494,0.009985223150243494,0.0,False,0.0034377190701887625,0.0034377190701887625,0.013797297187001595,0.013797297187001595,success,success,0,0,+x3,+x3
20260702,343,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.2783616833681871,0.2783616833681871,-0.03291981917604472,-0.03291981917604472,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x15,-x15
20260702,344,1.0,touchdown,0.4,0.02,False,True,False,False,False,nan,nan,nan,,0.022399985295124672,0.2798095763568719,-0.016755704116446613,-0.016959021278176223,clearance_ground+foot_ground_before_ready,success,0,1,+x13,+x6|-x4
20260702,345,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.4077105982457849,0.4077105982457849,-0.004177361639456589,-0.004177361639456589,success,success,0,0,-x4,-x4
20260702,346,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.9663149794844851,1.0202304665047932,0.09368407335165596,0.06869713285295534,clearance_ground+foot_ground_after_ready,clearance_ground+foot_ground_before_ready,0,1,+x18,+x8|-x8
20260702,347,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.00150813248260442,0.3144662082503884,0.312958075767784,False,0.0006329287132913012,0.10272608466149769,0.01681886616483627,0.01309146237754999,success,success,0,1,+x7,+x4|-x2
20260702,348,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.6208533613070023,0.6208533613070023,-0.0602913827428756,-0.0602913827428756,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x13,-x13
20260702,349,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.0126835095472466,0.0126835095472466,0.0,False,0.0010281323078622602,0.0010281323078622602,0.0032485606316487725,0.0032485606316487725,success,success,0,0,+x1,+x1
20260702,350,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.05787471954754798,0.05787471954754798,0.0,False,0.0026589895261485428,0.0026589895261485428,0.001841234643184142,0.001841234643184142,success,success,0,0,+x4,+x4
20260702,351,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.4481430990967028,0.22853906183770079,-0.0985882837660205,-0.046042399581057464,clearance_ground+foot_ground_before_ready,clearance,0,1,+x22,+x3|-x8
20260702,352,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.016988727608179967,0.016988727608179967,0.0,False,0.006122917614205973,0.006122917614205973,0.014443717091991326,0.014443717091991326,success,success,0,1,+x11,+x9|-x2
20260702,353,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.3765026838824578,0.3765026838824578,-0.02365630210498168,-0.02365630210498168,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x12,-x12
20260702,354,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.4789695346226066,0.4789695346226066,-0.012928074381842014,-0.012928074381842014,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x10,-x10
20260702,355,1.0,touchdown,0.4,0.02,True,True,True,True,True,0.005864703355170301,0.005864703355170301,0.0,False,0.000484868731139314,0.000484868731139314,0.0033132906762252667,0.0033132906762252667,success,success,0,0,+x1,+x1
20260702,356,1.0,touchdown,0.4,0.02,True,True,False,False,False,nan,nan,nan,,0.5088570652215197,0.5088570652215197,-0.014385863268446902,-0.014385863268446902,success,success,0,0,-x3,-x3
20260702,357,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.46865329351467216,0.46865329351467216,-0.06387421637074445,-0.06387421637074445,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x14,-x14
20260702,358,1.0,mid_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.11956107531862656,0.11956107531862656,-0.034003440099296546,-0.034003440099296546,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x11,-x11
20260702,359,1.0,pre_cross,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.5236342711066424,0.6344326861931995,-0.05254681762211811,-0.057009541482634575,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,+x20,+x12|-x11
20260702,360,1.0,touchdown,0.4,0.02,False,False,False,False,False,nan,nan,nan,,0.3811405522981808,0.3811405522981808,-0.004563856729450616,-0.004563856729450616,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x10,-x10
20260702,361,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,1.7090137906234424,0.5428944978920178,-0.003635990914489025,-0.0053892292746421724,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x12,-x8|+x5
20260702,362,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.00328063580166091,0.0507877960066297,0.04750716020496879,False,0.0018456848512046552,0.02880278863467935,0.02254659366968015,0.022727757209950517,success,success,0,3,+x10,+x5|-x1|+x3|-x1
20260702,363,-1.0,mid_cross,0.3,0.0,True,True,True,True,True,0.6435327942250353,0.12271596667423296,-0.5208168275508023,True,0.6048643859477865,0.09740708613157359,0.03766766865279039,0.031810528870993615,success,success,0,1,-x13,-x4|+x8
20260702,364,-1.0,pre_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,3.5730765327603122,2.1187278907650904,-0.04584212522297487,-0.04625996120185348,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance,0,1,-x20,-x18|+x2
20260702,365,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.02613893728254154,0.02450581226267841,-0.001598557522106317,-0.0015997274641667766,success,success,0,1,-x9,-x8|+x1
20260702,366,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.08071478369571235,0.07984687823630547,-0.0008679054594068758,True,0.018251858038819763,0.01819167613597386,0.00906223678277051,0.009130534146226853,success,success,0,2,-x5,-x1|+x2|-x2
20260702,367,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.25990073942585756,0.5996216954144253,-0.02533440439324261,-0.03065384095088952,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,5,-x9,-x2|+x4|-x1|+x1|-x1|+x2
20260702,368,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.005546856157529955,0.005546856157529955,0.0,False,0.0020977834336738037,0.0020977834336738037,0.015156368581132937,0.015156368581132937,success,success,0,0,+x7,+x7
20260702,369,-1.0,mid_cross,0.3,0.0,True,False,True,False,False,1.4352995380681801,nan,nan,,1.2061404728749523,0.4685019578441856,0.0336772604922054,0.029079748301576835,success,clearance_ground+foot_ground_before_ready,0,1,-x13,-x6|+x7
20260702,370,-1.0,touchdown,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.06036345184959124,0.06036345184959124,-0.01601170665105109,-0.01601170665105109,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x8,-x8
20260702,371,-1.0,mid_cross,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.6761227628373653,0.6761227628373653,-0.02078341643245174,-0.020778098593229724,success,success,0,1,-x16,-x13|+x3
20260702,372,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,1.13107494944404,0.5633728622422594,-0.016369898838605734,-0.022187723088478273,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,2,-x13,-x7|+x7|-x1
20260702,373,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.023859518139126436,0.023859518139126436,-0.013495836470148943,-0.013495836470148943,success,success,0,0,-x8,-x8
20260702,374,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.15047036518181717,0.14304997660466376,-0.007420388577153408,True,0.03617082789459213,0.03437540453727621,0.009633606097208227,0.009630335940467064,success,success,0,1,-x5,-x2|+x3
20260702,375,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.09029111179133836,0.09029111179133836,-0.006107402314701471,-0.006107402314701471,success,success,0,0,-x5,-x5
20260702,376,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.9036218228257583,0.5593718252968664,0.014081613170023835,0.01406774351776656,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x8,-x5|+x3
20260702,377,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.015022396042688405,0.015022396042688405,-0.006579821338832385,-0.006579821338832385,success,success,0,0,-x6,-x6
20260702,378,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.08157201036063413,0.08157201036063413,-0.008440741009467793,-0.008440741009467793,success,success,0,0,-x7,-x7
20260702,379,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.0490198270531485,0.0490198270531485,-0.0302707661784268,-0.0302707661784268,success,success,0,0,-x9,-x9
20260702,380,-1.0,mid_cross,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.5279653765944174,0.22823349407815258,-0.027958227469688866,-0.026371812005689284,success,success,0,1,-x11,-x4|+x6
20260702,381,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.019666649303951136,0.019666649303951136,-0.008316659029650078,-0.007853462373373823,success+touchdown_event,success+touchdown_event,0,1,+x8,+x7|-x1
20260702,382,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.027901507956670586,0.027901507956670586,-0.015686176769147867,-0.015686176769147867,success,success,0,0,-x8,-x8
20260702,383,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.717831983334403,0.7102021982426393,-0.007629785091763708,True,0.05653873563602893,0.05653873563602893,0.003156492037397915,0.003190402599698064,success,success,0,1,-x4,-x2|+x2
20260702,384,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,1.082011382313919,0.36328253872042876,-0.02502450877164185,-0.02407085749961499,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x11,-x3|+x7
20260702,385,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.10135154639826816,0.10135154639826816,0.0,False,0.007330952606128716,0.007330952606128716,0.0028987545471400103,0.0028987545471400103,success,success,0,0,+x7,+x7
20260702,386,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.009324024083748586,0.11378583773365324,0.10446181364990464,False,0.009058028670970098,0.11154777234260879,0.03893244823974421,0.03928747347979127,success,success,0,4,+x13,+x2|-x1|+x8|-x1|+x1
20260702,387,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.007453737931763199,0.08214512318743206,-0.020604444239935002,-0.020482204500610307,success,success,0,1,+x9,+x8|-x1
20260702,388,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.014794223016371023,0.014794223016371023,0.0,False,0.002314504450603272,0.002314504450603272,0.006269707345724795,0.006269707345724795,success,success,0,0,+x10,+x10
20260702,389,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.09782910695760161,0.09782910695760161,-0.011681247171038828,-0.011681247171038828,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x18,-x18
20260702,390,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.04727766262806505,0.04727766262806505,-0.013322255319326595,-0.013322255319326595,success,success,0,0,-x10,-x10
20260702,391,-1.0,touchdown,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.008325898003138626,0.008325898003138626,0.009662029686334977,0.009662029686334977,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x3,-x3
20260702,392,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.22539823345008025,0.2414144180406035,0.016016184590523258,False,0.08456943803446666,0.09064691554036043,0.01503641651169283,0.015047738567502654,success,success,0,1,-x3,-x1|+x2
20260702,393,-1.0,mid_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,0.06478812497901087,0.06478812497901087,-0.0127877310881086,-0.0127877310881086,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x14,-x14
20260702,394,-1.0,pre_cross,0.3,0.0,False,False,False,False,False,nan,nan,nan,,3.752516481926094,1.8716204001918058,0.035960929223315626,0.033035459990996656,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x19,-x16|+x3
20260702,395,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.038322640632637094,0.038322640632637094,-0.02000510792398704,-0.02000510792398704,success,success,0,0,-x9,-x9
20260702,396,-1.0,mid_cross,0.3,0.0,True,False,False,False,False,nan,nan,nan,,0.8930633439635426,0.5304588344074599,-0.02554070118524851,-0.030871732323553253,success,clearance_ground+foot_ground_before_ready,0,1,-x11,-x3|+x10
20260702,397,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.07800417027064496,0.07800417027064496,-0.015622288100160949,-0.015622288100160949,success,success,0,0,-x8,-x8
20260702,398,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.15393839180550983,0.3116624629298302,-0.0083627716892226,-0.008640175445278946,success,success,0,2,-x8,-x6|+x1|-x1
20260702,399,-1.0,touchdown,0.3,0.0,True,True,False,False,False,nan,nan,nan,,0.005227141382295215,0.005227141382295215,-0.006953395610188484,-0.006953395610188484,success,success,0,0,-x3,-x3
20260702,400,-1.0,touchdown,0.3,0.0,True,True,True,True,True,0.010424785954881218,0.00964519779134182,-0.0007795881635393985,True,0.005713679050472642,0.005257768047065969,0.021964944251133982,0.02184598822498772,success,success,0,1,-x8,-x7|+x1
20260702,401,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.8570136117286261,0.5394310677071307,-0.0037942090372107898,-0.004316222401286984,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x13,-x10|+x3
20260702,402,-1.0,touchdown,0.3,0.01,True,True,True,True,True,0.045057134428127296,0.2164708295759926,0.1714136951478653,False,0.01386435454017158,0.06869373224560855,0.012331545180076248,0.01271742373755334,success,success,0,2,+x9,+x7|-x1|+x1
20260702,403,-1.0,touchdown,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.019910651719958983,0.019910651719958983,-0.009912992475192256,-0.009912992475192256,success,success,0,0,-x8,-x8
20260702,404,-1.0,pre_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.6067107828894471,0.6067107828894471,0.045877010954862685,0.045877010954862685,clearance,clearance,0,0,-x14,-x14
20260702,405,-1.0,touchdown,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.012935400197588282,0.0338442364857868,-0.005067882093128327,-0.005021516744782094,success,success,0,1,+x10,+x3|-x7
20260702,406,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.521725173039881,1.096249438070332,0.02625873181747677,0.026206891492819132,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance,0,1,-x11,-x10|+x1
20260702,407,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.5454010135322278,0.5454010135322278,-0.01123073877578798,-0.01121929991940239,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x16,-x14|+x2
20260702,408,-1.0,touchdown,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.0024076452660300833,0.0024076452660300833,-0.0025985959909557294,-0.0025985959909557294,clearance_ground+foot_ground_after_ready,clearance_ground+foot_ground_after_ready,0,0,+x5,+x5
20260702,409,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.6060290510958843,0.7450379183874715,0.0006133128971350238,-0.0025955717824127783,clearance_ground+foot_ground_after_ready,clearance_ground+foot_ground_before_ready,0,1,-x12,-x4|+x8
20260702,410,-1.0,pre_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,3.5014114473168783,2.0785849739555795,-0.006779878594904698,-0.0069899900044378405,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance,0,1,-x20,-x18|+x2
20260702,411,-1.0,pre_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,2.795651144949878,1.6793998477838066,0.03025280858039734,0.028226374103906368,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x16,-x12|+x4
20260702,412,-1.0,touchdown,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.010745733847265277,0.0990087977250021,-0.02532182234721188,-0.02476997733687104,success,success,0,1,+x12,+x10|-x2
20260702,413,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.4927967254271421,1.0799829762086817,-0.00850609452763433,-0.010131173235770077,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x15,-x10|+x5
20260702,414,-1.0,mid_cross,0.3,0.01,True,True,True,True,True,1.3789142231996852,0.7469396381920128,-0.6319745850076723,True,0.4824556020038945,0.2012461306668417,0.014021727178920699,0.010797505713892482,success,success,0,1,-x13,-x3|+x9
20260702,415,-1.0,touchdown,0.3,0.01,True,True,True,True,True,0.0892907680110448,0.0892907680110448,0.0,False,0.007427196672444605,0.007427196672444605,0.003333494755929506,0.003333494755929506,success,success,0,0,+x6,+x6
20260702,416,-1.0,pre_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.4368578472154392,1.4368578472154392,-0.014210816341050703,-0.014210816341050703,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance,0,0,-x15,-x15
20260702,417,-1.0,touchdown,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.08945048023164309,0.08945048023164309,-0.07837114546885653,-0.07837114546885653,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x19,-x19
20260702,418,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.5326624411641818,0.7657147754664572,0.0018126647859340386,0.0013308223881076109,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x13,-x10|+x3
20260702,419,-1.0,touchdown,0.3,0.01,True,True,True,True,True,0.09408020273898601,0.09472209472740238,0.0006418919884163682,False,0.014198459614664455,0.014278973200787592,0.006048175664012421,0.006041253994888359,success,success,0,1,+x3,+x1|-x2
20260702,420,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.32940490126520533,0.32940490126520533,0.022450619880708476,0.022450619880708476,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x17,-x17
20260702,421,-1.0,touchdown,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.02715474397838566,0.02715474397838566,-0.018435889195311535,-0.018435889195311535,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x10,-x10
20260702,422,-1.0,touchdown,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.00760936234045719,0.00760936234045719,0.0006682572272227322,0.0006682572272227322,success,success,0,0,+x5,+x5
20260702,423,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.7086687738476298,0.13848422017265302,0.0560194028084853,0.05084863655492469,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x15,-x2|+x13
20260702,424,-1.0,touchdown,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.18981090158024774,0.18981090158024774,-0.01652337700463178,-0.01652337700463178,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x13,-x13
20260702,425,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.5912859225651885,0.5912859225651885,0.015223305001687962,0.015938443359784643,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x15,-x7|+x8
20260702,426,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,3.2315039511209127,1.5255866598475016,-0.006668164935261137,-0.008557099277481363,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x18,-x15|+x3
20260702,427,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,1.1197726127632053,1.1197726127632053,-0.028588444387715836,-0.027597210343297526,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x15,-x9|+x5
20260702,428,-1.0,touchdown,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.01764389628749964,0.01764389628749964,-0.005236662397657722,-0.005236662397657722,success,success,0,0,-x8,-x8
20260702,429,-1.0,pre_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,3.48104090188024,2.0937443190808844,0.08778849603609945,0.08719823169370869,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance,0,1,-x22,-x20|+x2
20260702,430,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.2068730071669319,0.2068730071669319,0.006137779834438167,0.006137779834438167,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,0,-x14,-x14
20260702,431,-1.0,mid_cross,0.3,0.01,True,True,False,False,False,nan,nan,nan,,0.46447516870276456,0.4192146114052669,-0.02978020802876799,-0.03223439089545571,success,success,0,1,-x13,-x6|+x8
20260702,432,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.47602340082066297,0.17186537593637333,0.005679150675572064,0.003950776477841839,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,1,-x13,-x2|+x10
20260702,433,-1.0,mid_cross,0.3,0.01,False,False,False,False,False,nan,nan,nan,,0.6078433186097463,0.4210603920806578,0.0021182993691332697,0.00037011095618735834,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,0,4,-x10,-x2|+x6|-x1|+x2|-x1
20260702,434,-1.0,touchdown,0.3,0.01,True,True,True,True,True,0.4036208103710485,1.0814312996969104,0.6778104893258619,False,0.015926032115640212,0.07831927298006539,0.0015813042845055705,0.0029023589487586834,success,success,0,2,+x10,+x3|-x2|+x4
