seed,episode_index,reset_phase,route,p_positive,p_negative,p_active,success,valid_for_cmt,cmt
20260702,479,touchdown,negative,0.2485520988702774,0.7428634166717529,0.008584580384194851,True,False,nan
20260702,480,touchdown,positive,0.8698219656944275,0.0995795726776123,0.030598407611250877,True,True,0.02578543334694244
20260702,481,touchdown,positive,0.8863167762756348,0.111076220870018,0.002606989350169897,True,True,0.03946593612198244
20260702,482,mid_cross,active,2.5111372536912313e-08,0.01812356524169445,0.9818763732910156,False,False,nan
20260702,483,touchdown,active,0.15913499891757965,0.2981735169887543,0.5426914691925049,True,False,nan
20260702,484,touchdown,negative,0.16816656291484833,0.8269047737121582,0.004928742069751024,True,False,nan
20260702,485,mid_cross,active,5.998751930746948e-07,0.07006994634866714,0.9299294352531433,False,False,nan
20260702,486,touchdown,positive,0.8921816945075989,0.10618443042039871,0.0016338392160832882,True,True,0.052337052424900284
20260702,487,touchdown,active,0.5830748677253723,0.3508221507072449,0.06610298901796341,True,True,0.38376034913129375
20260702,488,touchdown,negative,0.15949490666389465,0.8246628046035767,0.015842262655496597,True,False,nan
20260702,489,mid_cross,active,1.1628799967411396e-07,0.038707613945007324,0.9612922072410583,False,False,nan
20260702,490,mid_cross,active,2.5237420686607948e-06,3.292429755674675e-05,0.9999645948410034,False,False,nan
20260702,491,touchdown,active,0.5038758516311646,0.49160948395729065,0.00451467651873827,True,False,nan
20260702,492,mid_cross,active,8.231151871207487e-12,3.524676867527887e-05,0.999964714050293,False,False,nan
20260702,493,mid_cross,negative,0.0055955578573048115,0.9724563956260681,0.0219480749219656,True,True,20.778990472281357
20260702,494,touchdown,active,0.5296374559402466,0.46951770782470703,0.0008448771550320089,True,False,nan
20260702,495,touchdown,active,0.09303983300924301,0.32212886214256287,0.5848313570022583,True,False,nan
20260702,496,pre_cross,active,7.84010877052932e-12,1.9709565094672143e-05,0.9999803304672241,False,False,nan
20260702,497,mid_cross,active,2.002034307224676e-06,1.6309279089909978e-05,0.9999816417694092,False,False,nan
20260702,498,mid_cross,negative,1.0196964694841881e-07,0.9921764731407166,0.007823438383638859,True,True,1.9219027617550988
20260702,499,touchdown,active,0.453597754240036,0.4944192171096802,0.051983028650283813,True,False,nan
20260702,500,pre_cross,active,2.90130637884637e-14,1.0861381127824643e-07,0.9999998807907104,False,False,nan
20260702,501,touchdown,active,0.5562306046485901,0.2801228165626526,0.16364650428295135,True,True,0.1928760043589463
20260702,502,touchdown,negative,0.19827373325824738,0.7317547798156738,0.0699714943766594,True,False,nan
20260702,503,pre_cross,active,7.912028372964244e-14,4.269659541478177e-07,0.9999995231628418,False,False,nan
20260702,504,touchdown,active,0.7496890425682068,0.24289202690124512,0.007418927736580372,True,True,0.28591305699174524
20260702,505,mid_cross,negative,0.00048329707351513207,0.9953445792198181,0.004172119777649641,True,False,nan
20260702,506,pre_cross,active,9.945059494082553e-17,1.892127841074398e-07,0.9999997615814209,False,False,nan
20260702,507,mid_cross,active,1.2291920370444132e-07,0.011236486956477165,0.9887633323669434,False,False,nan
20260702,508,touchdown,active,0.12056303024291992,0.06146962195634842,0.8179673552513123,False,False,nan
20260702,509,mid_cross,active,4.722921165267735e-09,0.0022985339164733887,0.9977014660835266,True,False,nan
20260702,510,touchdown,negative,0.0944792851805687,0.9051467776298523,0.00037385261384770274,True,False,nan
20260702,511,touchdown,negative,0.3976832628250122,0.599265992641449,0.003050795756280422,True,False,nan
20260702,512,mid_cross,active,1.130833771451577e-15,1.1677613542815379e-07,0.9999998807907104,False,False,nan
20260702,513,mid_cross,active,3.3826399459258027e-09,0.00032739227754063904,0.9996726512908936,False,False,nan
20260702,514,mid_cross,active,1.5298651234729732e-10,5.869976303074509e-05,0.999941349029541,False,False,nan
20260702,515,touchdown,active,0.8135671019554138,0.13332748413085938,0.05310545116662979,True,False,nan
20260702,516,touchdown,active,0.14467918872833252,0.17588242888450623,0.6794383525848389,True,False,nan
20260702,517,touchdown,active,0.7588793635368347,0.22131088376045227,0.01980968564748764,True,True,0.08603010801025936
20260702,518,pre_cross,active,3.4517949176817326e-17,9.651119015074983e-09,1.0,False,False,nan
20260702,519,mid_cross,active,4.1573990472443256e-08,0.0017061495454981923,0.9982938170433044,False,False,nan
20260702,520,touchdown,negative,0.45424148440361023,0.5434252619743347,0.002333298558369279,True,True,0.025322708305660916
20260702,521,touchdown,positive,0.8617239594459534,0.12160930782556534,0.016666656360030174,True,False,nan
20260702,522,touchdown,active,0.5632982850074768,0.43632882833480835,0.0003728751034941524,True,False,nan
20260702,523,touchdown,active,0.4382999539375305,0.5124353170394897,0.04926477372646332,True,False,nan
20260702,524,mid_cross,negative,0.0003082409966737032,0.9909029603004456,0.008788827806711197,True,True,0.375435680708322
20260702,525,touchdown,negative,0.09482472389936447,0.8825281858444214,0.02264704741537571,True,False,nan
20260702,526,touchdown,positive,0.9080413579940796,0.08028066158294678,0.011677926406264305,True,True,0.8878482894204418
20260702,527,touchdown,active,0.0398002564907074,0.0015238441992551088,0.9586759209632874,False,False,nan
20260702,528,touchdown,active,0.4933587312698364,0.4808192253112793,0.025822095572948456,True,False,nan
20260702,529,mid_cross,active,1.508405716776906e-06,6.406418378901435e-06,0.9999921321868896,False,False,nan
20260702,530,touchdown,active,0.5319388508796692,0.4590078890323639,0.009053206071257591,True,True,0.8711018129869403
20260702,531,touchdown,negative,0.3016279339790344,0.6946466565132141,0.0037253624759614468,True,True,0.2761499059678237
20260702,532,pre_cross,active,4.744487765037881e-15,5.293718459142838e-07,0.9999995231628418,False,False,nan
20260702,533,mid_cross,active,6.212628501922612e-12,2.797285014821682e-05,0.9999719858169556,False,False,nan
20260702,534,touchdown,negative,0.25429436564445496,0.7364494800567627,0.009256171062588692,True,True,0.04246827622434388
20260702,535,touchdown,negative,0.27933672070503235,0.719048798084259,0.0016144433757290244,True,False,nan
20260702,536,touchdown,active,0.7302955985069275,0.26606276631355286,0.0036416829098016024,True,True,0.35722828202288054
20260702,537,touchdown,active,0.416461318731308,0.5258756279945374,0.057663097977638245,True,True,0.4847242567489431
20260702,538,mid_cross,negative,1.369386950500484e-07,0.6964815258979797,0.3035183250904083,True,True,1.251325274049888
20260702,539,touchdown,active,0.15945909917354584,0.4456287920475006,0.39491212368011475,True,False,nan
20260702,540,touchdown,active,0.781032383441925,0.21492601931095123,0.004041564650833607,True,True,0.14695246926599823
20260702,541,touchdown,negative,0.2923569977283478,0.7048354148864746,0.0028075077570974827,True,False,nan
20260702,542,touchdown,active,0.7774593234062195,0.21261310577392578,0.009927547536790371,True,True,0.806775095733858
20260702,543,touchdown,active,0.012005369178950787,0.02851170487701893,0.9594829678535461,False,False,nan
20260702,544,touchdown,negative,0.09579942375421524,0.9027466177940369,0.001453925622627139,True,False,nan
20260702,545,touchdown,active,0.6956290006637573,0.3017492890357971,0.002621798310428858,True,True,0.03960283310220562
20260702,546,touchdown,active,0.6781966686248779,0.3194475471973419,0.002355739939957857,True,True,0.11967103582421858
20260702,547,mid_cross,active,4.635919594875304e-06,0.021605856716632843,0.9783895015716553,False,False,nan
20260702,548,pre_cross,active,3.115558280656662e-15,1.3833393950335449e-06,0.9999985694885254,False,False,nan
20260702,549,touchdown,positive,0.9565335512161255,0.028044257313013077,0.015422172844409943,True,True,0.17937603377346767
20260702,550,mid_cross,active,5.723099327781256e-09,0.005177678074687719,0.9948222637176514,False,False,nan
20260702,551,pre_cross,active,7.267209837374944e-12,1.6094883903861046e-05,0.9999839067459106,False,False,nan
20260702,552,mid_cross,active,3.642462900188548e-07,1.868937943072524e-05,0.9999809265136719,False,False,nan
20260702,553,mid_cross,active,0.003554719500243664,0.09430466592311859,0.9021406173706055,True,True,3.8661340289756194
20260702,554,pre_cross,active,2.022399088474902e-11,6.0967095123487525e-06,0.9999939203262329,False,False,nan
20260702,555,touchdown,negative,0.3010948896408081,0.6762205362319946,0.02268451638519764,False,False,nan
20260702,556,touchdown,active,0.7080050706863403,0.27372440695762634,0.01827056333422661,True,False,nan
20260702,557,mid_cross,active,1.5837840692256577e-05,0.03574629873037338,0.9642378687858582,False,False,nan
20260702,558,touchdown,negative,0.2262730896472931,0.7725153565406799,0.0012115264544263482,True,True,0.4730618882697062
20260702,559,touchdown,negative,0.12291800230741501,0.8641042113304138,0.012977715581655502,True,False,nan
20260702,560,touchdown,negative,0.39542028307914734,0.5988326072692871,0.005747139919549227,True,False,nan
20260702,561,touchdown,positive,0.8865647912025452,0.11049271374940872,0.002942476188763976,True,True,0.19792758950606276
20260702,562,touchdown,negative,0.3935510814189911,0.6051711440086365,0.0012778080999851227,True,False,nan
20260702,563,touchdown,active,0.7644141912460327,0.23204615712165833,0.003539690049365163,True,True,0.08339552177785305
20260702,564,touchdown,active,0.033145736902952194,0.017424562945961952,0.9494296908378601,False,False,nan
20260702,565,pre_cross,active,3.8584607296144425e-17,3.947576843188472e-08,1.0,False,False,nan
20260702,566,touchdown,negative,0.19067488610744476,0.8088870644569397,0.00043804189772345126,True,False,nan
20260702,567,mid_cross,active,9.089130230677256e-07,0.49889856576919556,0.5011005997657776,True,True,2.066354193635844
20260702,568,touchdown,negative,0.2182053029537201,0.7805479168891907,0.0012467987835407257,True,False,nan
20260702,569,touchdown,active,0.7853783965110779,0.21322935819625854,0.0013921794015914202,True,True,0.1297522126898778
20260702,570,touchdown,active,0.45128512382507324,0.010569194331765175,0.5381457209587097,False,False,nan
20260702,571,touchdown,active,0.6902481913566589,0.3058318495750427,0.003919993061572313,True,True,0.038463755416614426
20260702,572,touchdown,active,0.49383482336997986,0.5034255385398865,0.0027396793011575937,True,False,nan
20260702,573,touchdown,negative,0.13564765453338623,0.8610288500785828,0.003323434153571725,True,False,nan
20260702,574,touchdown,negative,0.21853627264499664,0.774477481842041,0.0069862655363976955,True,True,0.04206222159503661
20260702,575,touchdown,negative,0.14582446217536926,0.8534905910491943,0.0006849184865131974,True,False,nan
20260702,576,touchdown,negative,0.12990805506706238,0.8686227798461914,0.001469173701480031,True,False,nan
20260702,577,mid_cross,active,2.6315406742583036e-08,0.00023801304632797837,0.9997619986534119,False,False,nan
20260702,578,touchdown,positive,0.8954933881759644,0.08655260503292084,0.017953896895051003,True,True,0.08070722915024645
20260702,579,touchdown,negative,0.18204030394554138,0.7848225235939026,0.03313719853758812,False,False,nan
20260702,580,touchdown,negative,0.1393185704946518,0.8579834699630737,0.0026980028487741947,True,False,nan
20260702,581,touchdown,positive,0.9638389945030212,0.033156998455524445,0.0030040419660508633,True,True,1.24136586724272
20260702,582,mid_cross,active,5.2538584895955864e-06,8.373972377739847e-06,0.9999864101409912,False,False,nan
20260702,583,touchdown,negative,0.454181969165802,0.5411771535873413,0.004640916362404823,True,True,0.13212918206134996
20260702,584,touchdown,negative,0.12832263112068176,0.8672912120819092,0.00438617542386055,True,True,0.04220667567734492
20260702,585,touchdown,active,0.4972960650920868,0.4747871160507202,0.02791680581867695,True,True,0.9177740888891855
20260702,586,mid_cross,active,1.7717384892534938e-08,0.0001076075277524069,0.9998923540115356,False,False,nan
20260702,587,pre_cross,active,1.6528959639864238e-15,2.498113644833211e-07,0.9999997615814209,False,False,nan
20260702,588,touchdown,negative,0.24666523933410645,0.635884702205658,0.11745008826255798,True,False,nan
20260702,589,mid_cross,active,1.8109730381965505e-09,0.0008307223906740546,0.9991693496704102,False,False,nan
20260702,590,touchdown,negative,0.448341965675354,0.5500205159187317,0.00163752818480134,True,False,nan
20260702,591,touchdown,negative,0.08312597870826721,0.9165485501289368,0.0003255252668168396,True,False,nan
20260702,592,pre_cross,active,1.27700635303837e-14,2.1140301953437302e-07,0.9999997615814209,False,False,nan
20260702,593,mid_cross,active,4.273563902756905e-08,7.387941150227562e-05,0.9999260902404785,False,False,nan
20260702,594,touchdown,active,0.8281870484352112,0.17058852314949036,0.001224444480612874,True,True,0.05699854143803708
20260702,595,touchdown,active,0.020045192912220955,0.2168911099433899,0.7630636692047119,False,False,nan
20260702,596,touchdown,active,0.4790578782558441,0.41360482573509216,0.10733731836080551,True,False,nan
20260702,597,touchdown,active,0.6968348622322083,0.29953983426094055,0.003625326557084918,True,True,0.06125189754727529
20260702,598,pre_cross,active,3.6802927372292515e-10,0.00099347741343081,0.9990065693855286,False,False,nan
20260702,599,mid_cross,negative,0.0002216606808360666,0.980478823184967,0.0192995797842741,True,False,nan
20260702,600,touchdown,active,0.3670346140861511,0.41248732805252075,0.2204780876636505,False,False,nan
20260702,601,touchdown,negative,0.29858696460723877,0.6878997683525085,0.01351326983422041,True,True,0.7665309411003269
20260702,602,mid_cross,active,1.1834921931352937e-11,1.0449274668644648e-05,0.9999895095825195,False,False,nan
20260702,603,mid_cross,active,2.2107723651743072e-08,7.657492096768692e-05,0.9999233484268188,False,False,nan
20260702,604,mid_cross,active,8.804860594964492e-13,1.592383682691434e-06,0.9999984502792358,False,False,nan
20260702,605,mid_cross,active,2.3138246874054857e-08,0.00013473992294166237,0.9998651742935181,False,False,nan
20260702,606,touchdown,active,0.010673180222511292,0.011210349388420582,0.978116512298584,False,False,nan
20260702,607,touchdown,active,0.5528648495674133,0.4173927307128906,0.029742391780018806,True,False,nan
20260702,608,pre_cross,active,8.57687986456049e-16,1.530695037388341e-08,1.0,False,False,nan
20260702,609,touchdown,negative,0.1723499596118927,0.8214995861053467,0.00615049758926034,True,True,0.04277941228884464
20260702,610,touchdown,negative,0.23187634348869324,0.7612901329994202,0.00683352816849947,True,True,0.7042874785485906
20260702,611,touchdown,negative,0.13615116477012634,0.6772445440292358,0.1866043210029602,True,False,nan
20260702,612,touchdown,negative,0.17655882239341736,0.701511800289154,0.1219293549656868,True,False,nan
20260702,613,mid_cross,active,9.397311054315516e-12,0.0001899297203635797,0.9998100399971008,False,False,nan
20260702,614,mid_cross,active,8.018893993266829e-09,0.0003385441086720675,0.9996614456176758,False,False,nan
20260702,615,pre_cross,active,8.579465432631984e-15,5.124637141307176e-07,0.9999995231628418,False,False,nan
20260702,616,pre_cross,active,7.713375302855646e-16,9.939376468537375e-07,0.9999990463256836,False,False,nan
20260702,617,pre_cross,active,6.450258660528618e-10,1.4188413842930458e-05,0.9999858140945435,False,False,nan
20260702,618,pre_cross,active,2.0243797957397724e-12,2.2260825062403455e-05,0.999977707862854,False,False,nan
20260702,619,touchdown,active,0.5196093916893005,0.3992204964160919,0.08117005974054337,True,False,nan
20260702,620,touchdown,negative,0.18234139680862427,0.8093839883804321,0.008274511434137821,True,True,0.1868855975234278
20260702,621,mid_cross,negative,6.585134997294517e-07,0.6574650406837463,0.3425343930721283,False,False,nan
20260702,622,pre_cross,active,7.387258665024488e-13,1.1546729183464777e-05,0.9999884366989136,False,False,nan
20260702,623,touchdown,negative,0.37055081129074097,0.6229048371315002,0.0065443613566458225,True,False,nan
20260702,624,mid_cross,active,1.8869547702138334e-08,0.004839906003326178,0.9951600432395935,False,False,nan
20260702,625,touchdown,negative,0.2207416594028473,0.778111457824707,0.0011468461016193032,True,False,nan
20260702,626,touchdown,negative,0.4197348654270172,0.578565239906311,0.001699820626527071,True,True,0.028093024128603893
20260702,627,mid_cross,active,4.258450280758552e-05,0.31069764494895935,0.6892597675323486,False,False,nan
20260702,628,touchdown,negative,0.13261368870735168,0.863440990447998,0.003945343196392059,True,False,nan
20260702,629,touchdown,active,0.4603710174560547,0.3182680010795593,0.2213609367609024,True,False,nan
20260702,630,touchdown,active,0.5644401907920837,0.32479462027549744,0.11076515167951584,True,True,0.9786449898096763
20260702,631,touchdown,active,0.5201752185821533,0.08492236584424973,0.39490243792533875,True,False,nan
20260702,632,touchdown,negative,0.12307945638895035,0.8759738206863403,0.0009466594783589244,True,False,nan
20260702,633,touchdown,negative,0.2804659605026245,0.7162585258483887,0.003275542985647917,True,True,0.15292310488209498
20260702,634,touchdown,negative,0.04111601039767265,0.9572163820266724,0.0016675937222316861,True,True,0.5298006445715117
20260702,635,mid_cross,active,1.2794577619601455e-09,0.0008006937569007277,0.9991993308067322,False,False,nan
20260702,636,pre_cross,active,3.825646011493321e-16,3.8048730743867054e-07,0.9999996423721313,False,False,nan
20260702,637,pre_cross,active,2.6483728404746998e-11,9.003622108139098e-05,0.9999099969863892,False,False,nan
20260702,638,touchdown,negative,0.24475544691085815,0.7508413791656494,0.00440308777615428,True,True,0.4076492819708489
20260702,639,pre_cross,active,3.617242289848669e-16,7.204172902675055e-07,0.9999992847442627,False,False,nan
20260702,640,mid_cross,active,2.4389787064982293e-12,1.989102383959107e-05,0.999980092048645,False,False,nan
20260702,641,mid_cross,active,8.912232063451597e-10,0.005123022012412548,0.9948770403862,False,False,nan
20260702,642,touchdown,negative,0.07027806341648102,0.9278061389923096,0.001915808767080307,True,False,nan
20260702,643,touchdown,negative,0.2615167200565338,0.7363185286521912,0.002164834178984165,True,False,nan
20260702,644,touchdown,negative,0.3024846911430359,0.6920738220214844,0.0054414900951087475,True,True,0.0662674644707007
20260702,645,touchdown,negative,0.2695167362689972,0.6810359954833984,0.04944717511534691,True,False,nan
20260702,646,touchdown,negative,0.3921394348144531,0.5609734654426575,0.04688703641295433,True,True,0.5743395849559746
20260702,647,touchdown,negative,0.19716832041740417,0.8012497425079346,0.0015819540712982416,True,False,nan
20260702,648,touchdown,negative,0.1218971237540245,0.8686155080795288,0.009487414732575417,True,True,0.026893429735806277
20260702,649,pre_cross,active,4.871190256716673e-14,9.51556194195291e-06,0.9999904632568359,False,False,nan
20260702,650,mid_cross,active,8.802263664620114e-07,1.4541330529027618e-05,0.999984622001648,False,False,nan
20260702,651,touchdown,negative,0.25623619556427,0.7229571342468262,0.020806703716516495,True,False,nan
20260702,652,mid_cross,active,9.32228144505387e-13,7.90036119724391e-06,0.9999921321868896,False,False,nan
20260702,653,touchdown,active,0.5486825108528137,0.444752961397171,0.006564537063241005,True,True,0.3811603367150873
20260702,654,mid_cross,negative,0.011519589461386204,0.732644259929657,0.25583615899086,True,True,0.8219453712463584
20260702,655,pre_cross,active,1.6382502614025845e-16,2.657410504980362e-07,0.9999997615814209,False,False,nan
20260702,656,mid_cross,active,4.196773204512283e-07,8.252544648712501e-05,0.9999170303344727,False,False,nan
20260702,657,touchdown,negative,0.10231887549161911,0.8829919695854187,0.014689147472381592,True,True,0.3925897326837568
20260702,658,touchdown,active,0.09030378609895706,0.1484007090330124,0.76129549741745,False,False,nan
20260702,659,touchdown,negative,0.2066679149866104,0.7903889417648315,0.0029431218281388283,True,False,nan
20260702,660,mid_cross,active,3.1697535263219834e-08,3.4275351936230436e-05,0.9999656677246094,False,False,nan
20260702,661,touchdown,active,0.821690022945404,0.16857652366161346,0.009733482263982296,True,True,0.33924781947581917
20260702,662,touchdown,negative,0.4106872081756592,0.5631250143051147,0.026187796145677567,True,False,nan
20260702,663,mid_cross,active,1.3287727597344201e-05,0.26495441794395447,0.7350322604179382,False,False,nan
20260702,664,touchdown,negative,0.44201144576072693,0.5531443953514099,0.004844228271394968,True,True,0.2580422284729595
20260702,665,mid_cross,active,6.7090186348650604e-06,0.0035423182416707277,0.9964510202407837,False,False,nan
20260702,666,mid_cross,active,2.9231236112536862e-05,5.0325925258221105e-05,0.9999204874038696,False,False,nan
20260702,667,touchdown,active,0.4800248146057129,0.0012028957717120647,0.5187723636627197,False,False,nan
20260702,668,mid_cross,active,6.891684112275698e-09,0.44157901406288147,0.5584208965301514,True,True,6.4655387649831475
20260702,669,pre_cross,active,3.688405762912239e-16,5.138496206313903e-08,1.0,False,False,nan
20260702,670,mid_cross,active,2.3429899798088627e-08,0.35523560643196106,0.6447643637657166,True,True,1.6960662735136767
20260702,671,touchdown,negative,0.24977056682109833,0.6944994926452637,0.055729929357767105,True,True,0.4535542887253348
20260702,672,pre_cross,active,3.944188309290553e-10,0.11873047053813934,0.8812695145606995,False,False,nan
20260702,673,mid_cross,active,3.707938276420464e-07,0.014395233243703842,0.9856044054031372,False,False,nan
20260702,674,touchdown,negative,0.15465274453163147,0.8412850499153137,0.004062169697135687,True,True,0.14089843366343646
20260702,675,touchdown,active,0.6559776067733765,0.3342795968055725,0.009742837399244308,True,True,0.02487758606528396
20260702,676,mid_cross,active,1.04030775105457e-07,0.0024498177226632833,0.9975500702857971,False,False,nan
20260702,677,touchdown,active,0.760470986366272,0.23014965653419495,0.009379411116242409,True,False,nan
20260702,678,mid_cross,active,2.4398482366405627e-12,6.193934677867219e-05,0.9999380111694336,False,False,nan
20260702,679,touchdown,negative,0.3148036003112793,0.6470182538032532,0.03817806392908096,True,False,nan
20260702,680,touchdown,negative,0.15691880881786346,0.8395082950592041,0.0035729033406823874,True,True,0.13896634162362081
20260702,681,touchdown,positive,0.9260805249214172,0.06668081879615784,0.007238668855279684,True,False,nan
20260702,682,touchdown,negative,0.06693558394908905,0.9315186738967896,0.0015457277186214924,True,True,0.04037377384102491
20260702,683,pre_cross,active,5.824713107671631e-12,2.062086423393339e-05,0.9999793767929077,False,False,nan
20260702,684,touchdown,negative,0.17182637751102448,0.8262591361999512,0.0019145100377500057,True,False,nan
20260702,685,mid_cross,active,5.930352653393811e-09,0.0037296235095709562,0.9962702989578247,False,False,nan
20260702,686,mid_cross,active,1.0550907063588966e-06,0.10543999075889587,0.8945589661598206,True,True,1.2988635665966966
20260702,687,touchdown,active,0.08387762308120728,0.12679444253444672,0.7893279194831848,False,False,nan
20260702,688,pre_cross,active,1.4130852792147014e-13,4.996623374609044e-06,0.9999949932098389,False,False,nan
20260702,689,mid_cross,negative,6.078068690840155e-05,0.9915899634361267,0.00834929570555687,True,False,nan
20260702,690,pre_cross,active,3.489964753457686e-18,1.9434313713873053e-08,1.0,False,False,nan
20260702,691,pre_cross,active,3.0182176117002224e-17,2.6711057898864965e-07,0.9999997615814209,False,False,nan
20260702,692,touchdown,active,0.523666262626648,0.4719245433807373,0.004409186076372862,True,False,nan
20260702,693,mid_cross,active,2.23162111012698e-08,0.002887395676225424,0.997112512588501,False,False,nan
20260702,694,touchdown,negative,0.060336992144584656,0.9349403977394104,0.004722596146166325,False,False,nan
20260702,695,touchdown,negative,0.21105089783668518,0.7775933742523193,0.011355760507285595,True,False,nan
20260702,696,touchdown,negative,0.3483758270740509,0.649466872215271,0.0021573470439761877,True,False,nan
20260702,697,pre_cross,active,1.6090664029494277e-16,5.445302875273228e-08,1.0,False,False,nan
20260702,698,touchdown,positive,0.9727539420127869,0.021191410720348358,0.006054545287042856,True,False,nan
20260702,699,touchdown,negative,0.07998292148113251,0.9175992608070374,0.0024178249295800924,True,False,nan
20260702,700,pre_cross,active,1.3920269017336784e-12,2.8391596060828306e-05,0.9999716281890869,False,False,nan
20260702,701,touchdown,active,0.6263214945793152,0.37180188298225403,0.0018765843706205487,True,True,0.07293630679187459
20260702,702,mid_cross,active,1.2715779540428684e-09,0.051485419273376465,0.9485145807266235,False,False,nan
20260702,703,mid_cross,active,6.904134011165297e-07,2.8155354812042788e-05,0.9999711513519287,False,False,nan
20260702,704,touchdown,negative,0.13010725378990173,0.8660861253738403,0.0038065616972744465,True,True,1.4888609188223603
20260702,705,mid_cross,active,1.1815409806104071e-07,0.00035874752211384475,0.9996411800384521,False,False,nan
20260702,706,touchdown,negative,0.10673314332962036,0.891544759273529,0.0017220394220203161,True,True,0.30798932252735406
20260702,707,pre_cross,active,1.6147332968885313e-14,4.623652216650953e-07,0.9999995231628418,False,False,nan
20260702,708,touchdown,active,0.028567496687173843,0.027765708044171333,0.9436668157577515,False,False,nan
20260702,709,touchdown,negative,0.27462467551231384,0.7099429368972778,0.015432361513376236,True,False,nan
20260702,710,mid_cross,active,1.4107700251064781e-11,7.800808816682547e-05,0.9999220371246338,False,False,nan
20260702,711,pre_cross,active,2.0997727211494177e-13,3.520595782902092e-05,0.9999648332595825,False,False,nan
20260702,712,mid_cross,active,1.4163710204684321e-08,0.00072886748239398,0.9992710947990417,False,False,nan
20260702,713,pre_cross,active,3.764310979354098e-15,4.94017342589359e-07,0.9999995231628418,False,False,nan
20260702,714,mid_cross,active,5.2524446800816804e-05,0.012790394946932793,0.9871570467948914,False,False,nan
20260702,715,mid_cross,negative,3.668136969281477e-06,0.8334538340568542,0.1665424257516861,True,True,3.8369697117235995
20260702,716,touchdown,negative,0.12796299159526825,0.8665511012077332,0.005485916510224342,True,True,0.157973003079464
20260702,717,mid_cross,active,1.3342732951490688e-12,5.840569883730495e-06,0.999994158744812,False,False,nan
20260702,718,touchdown,negative,0.35447144508361816,0.6424883604049683,0.003040206851437688,True,False,nan
20260702,719,touchdown,positive,0.8897818326950073,0.10237576067447662,0.00784241035580635,True,False,nan
20260702,720,touchdown,negative,0.09373658150434494,0.9049526453018188,0.0013107395498082042,True,False,nan
20260719,721,pre_cross,positive,0.47724467515945435,0.0004050532297696918,0.5223501920700073,False,False,nan
20260719,722,pre_cross,active,5.933807187830098e-07,2.233641716031798e-09,0.9999994039535522,False,False,nan
20260719,723,touchdown,active,8.554835403629113e-06,0.008688895963132381,0.991302490234375,False,False,nan
20260719,724,touchdown,active,3.806077074841596e-06,9.076059359358624e-05,0.9999054670333862,False,False,nan
20260719,725,mid_cross,active,1.8554928828962147e-05,2.7325316409587685e-07,0.999981164932251,False,False,nan
20260719,726,touchdown,active,0.0098222391679883,0.0833660289645195,0.9068117141723633,False,False,nan
20260719,727,touchdown,positive,0.880645215511322,0.1129007488489151,0.00645404402166605,True,True,0.0325171896377397
20260719,728,touchdown,positive,0.8534919619560242,0.12420506030321121,0.02230299450457096,True,True,0.039463630926265675
20260719,729,pre_cross,active,1.0435463082103524e-05,3.1385721799281896e-10,0.9999895095825195,False,False,nan
20260719,730,touchdown,negative,0.3453384339809418,0.6535499095916748,0.0011116748210042715,True,False,nan
20260719,731,mid_cross,active,0.0011164729949086905,3.346363519085571e-05,0.9988501071929932,False,False,nan
20260719,732,touchdown,active,3.3761223221517866e-06,0.04521936923265457,0.9547772407531738,False,False,nan
20260719,733,touchdown,positive,0.9278102517127991,0.06865118443965912,0.003538551041856408,True,True,0.05979796405145924
20260719,734,mid_cross,active,1.197115739870469e-10,4.407993414723421e-11,1.0,False,False,nan
20260719,735,mid_cross,active,0.18145713210105896,3.2503488910151646e-05,0.8185103535652161,False,False,nan
20260719,736,touchdown,positive,0.9602857828140259,0.03944872319698334,0.0002654606360010803,True,False,nan
20260719,737,touchdown,active,2.777121039798658e-07,0.00011252287367824465,0.999887228012085,False,False,nan
20260719,738,mid_cross,active,6.927550202817656e-06,1.033729290611518e-06,0.9999920129776001,False,False,nan
20260719,739,touchdown,positive,0.8772310614585876,0.10991819202899933,0.012850720435380936,True,False,nan
20260719,740,mid_cross,active,4.800537745097699e-10,2.111499526336047e-07,0.9999997615814209,False,False,nan
20260719,741,mid_cross,active,1.6971096528095586e-08,2.290445877406455e-08,1.0,False,False,nan
20260719,742,mid_cross,active,9.028954082168639e-05,5.4147640184964985e-06,0.9999042749404907,False,False,nan
20260719,743,touchdown,positive,0.9582176208496094,0.04098501801490784,0.0007972997846081853,True,True,0.04268325620903603
20260719,744,touchdown,active,0.8077239394187927,0.1890684962272644,0.0032075794879347086,True,False,nan
20260719,745,mid_cross,active,6.134891737019643e-05,3.652672830867232e-08,0.9999386072158813,False,False,nan
20260719,746,mid_cross,active,1.0452992682985496e-05,3.0850504373347576e-09,0.9999895095825195,False,False,nan
20260719,747,pre_cross,active,0.34453558921813965,0.0005852117901667953,0.6548791527748108,True,True,0.7784505022743498
20260719,748,mid_cross,active,5.3252350445953667e-11,1.4050359098405352e-08,1.0,False,False,nan
20260719,749,touchdown,active,0.008309699594974518,0.05801348760724068,0.9336767792701721,False,False,nan
20260719,750,touchdown,positive,0.958543598651886,0.04121603071689606,0.0002404259575996548,True,True,0.16811497747574797
20260719,751,mid_cross,active,0.0038033209275454283,1.626683229005721e-06,0.9961950778961182,False,False,nan
