eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,100,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,9,9,0,0,0,0.016866556569934618,0.0,0.0,0.016866556569934618,0.04632223886659842,0.014592116759671706,0.0,0.0,0.014592116759671706,57.29419530042382,17.46270973771052,65.65861970813114,86.72101611645321,-0.8156383762536565,-0.3680618432774456,0.5950228843834038,-0.03973637343718606,44.821308632371384,26.493063761893733,64.14026986040338,77.20088138618918
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1212,-1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,10,10,0,0,0,0.35621365322310306,0.016366722833457036,0.2417519855366484,0.09809494485299763,0.0445475330349914,0.32045593057830934,0.01472378542668553,0.21748424518074055,0.08824789997088325,60.3245640574883,49.16946520218879,-54.841224715987224,16.21375168687667,0.9300999446933842,0.7934722048834137,-0.4434972387848686,0.024903588019131062,56.96622431120424,71.35576852503618,-58.859711448789206,34.94472344184046
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1348,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,13,13,0,0,0,1.437414940219643,0.0,1.3796090516218458,0.05780588859779712,0.04382727857594508,1.3143743060646735,0.0,1.2615165176931602,0.05285778837151336,69.53826765581805,50.901460360420046,-12.569308220293715,93.61203917968382,0.7676176382952937,0.19971652265794604,0.5329206889801972,0.2817063583516205,50.95800149930684,95.82834559069752,-74.22241513671403,60.99387448076074
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,77,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,8,8,0,0,0,0.22498613699613604,0.004353804966425599,0.21802456355017957,0.002607768479530857,0.04234368016673887,0.2129357436733659,0.0041206125440099925,0.2063470363039116,0.0024680948254443003,55.21265229651608,26.793722169904346,50.40557794332539,66.28171955963475,-0.6493883118273849,-0.6753147270306676,0.02486209402315831,-0.21034236336324486,47.42228196299613,29.368735431054713,55.262643438511425,65.36752546882346
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1974,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.01,True,True,success,10,10,0,0,0,1.8241609439070487,0.0,1.8241609439070487,0.0,0.04229785278010917,1.7283283041208701,0.0,1.7283283041208701,0.0,70.1671102371569,42.69570393233129,-14.441625456468106,77.64060660673658,0.6436621911808236,0.8554028800669728,0.22327602172899086,0.13194350668969845,55.92309654701261,79.06649328607483,-57.33201092231125,55.84530561319867
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1494,1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,12,12,0,0,0,1.1469689539644619,0.0,1.1469689539644619,0.0,0.04200102595300573,1.0943926664006975,0.0,1.0943926664006975,0.0,49.94238124752054,34.90373940585025,21.246189077076995,73.45808509703598,-0.15833409791119468,-0.04018696473378358,-0.30214927893769294,-0.08103955232894355,37.38400390447008,50.32472994936948,45.28160350063759,69.69564149291567
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,767,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,12,12,0,0,0,0.4001179863492645,0.015608953417739557,0.38020044168025136,0.004308591251273608,0.0403265589016735,0.3976292464080084,0.015511865490834853,0.37783558916880516,0.004281791748368405,66.08193828949231,15.390254998547148,44.65263858959291,45.80481506014818,-0.6087168847734445,0.5224053915300964,-0.6575178159330637,-0.16443640055283582,61.79348930410082,13.053081416007663,52.333125370984554,47.324724104295285
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,567,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,0,0,0,1.5667768721587947,0.0,1.511537736537842,0.055239135620952805,0.04011366359757928,1.5652951317437223,0.0,1.5101082371669141,0.05518689457680818,54.89983234788565,59.55043194883077,-8.647186107574656,93.2491016523705,0.5494318474055675,0.2034241614208372,-0.3990419096852751,-0.05886005814642836,36.470395193045846,95.55049326204465,-65.09737577740285,53.37512470269651
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1381,-1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.4,0.01,True,True,success,12,12,0,0,0,0.6209544953202444,0.019766161180468388,0.5309106595362446,0.07027767460353143,0.040053246874274584,0.621303011221748,0.01977725510367048,0.5312086375821733,0.07031711853590428,74.69233132812329,43.25615899327783,-60.1379639532611,8.39704671613432,0.8809208055355848,0.1639323822962182,-0.5307053391306538,0.4353046367175485,73.0500096345054,64.84149831365129,-55.850871360176136,49.78532521548987
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,520,-1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,10,10,0,0,0,0.2791343010460783,0.02418806684183015,0.21769578268577222,0.03725045151847592,0.03978306582878471,0.281187732474351,0.024366004617503146,0.21929724606843118,0.0375244817884167,72.48379214880222,40.16327743950106,-39.22241025209297,41.38152047477956,0.8139050104241203,0.5628296742867316,-0.70528108512189,0.20049392116336862,67.14604559586421,64.08146713489249,-52.8392397227342,42.733232415039154
