eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1318,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.919,1.0,4.0,0.2,0.35,0.02,True,True,success,11,11,0,0,0,0.6115588571960225,0.0,0.5989519558784264,0.012606901317596095,0.02738803878949883,0.8948675022416175,0.0,0.8764203713394356,0.018447130902181866,81.04303520963872,43.36569055883003,-16.505039539450426,87.88457149448278,0.397071172033463,0.4283307769333562,-0.9298579157562223,-0.3271925623766585,67.14648807456412,78.7468226224553,-58.77265475241114,71.24523995605372
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1867,-1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.845,1.0,4.0,0.2,0.3,0.01,True,True,success,11,7,0,0,0,0.0169210712800484,0.0,0.014406714799793524,0.0025143564802548755,0.026871538216398677,0.0252357803001429,0.0,0.021485914426888856,0.0037498658732540444,68.60391867106833,47.83680800313876,-49.697587371479464,38.76728165701366,0.5240705119001161,0.4301800939247524,-0.8791381032938117,-0.12883123610346336,62.73983756240874,70.78044651133683,-55.043448170357955,50.37270729661161
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1251,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.926,1.0,4.0,0.2,0.35,0.01,True,True,success,15,15,0,0,0,1.3760496133838775,0.0,1.2982683364640506,0.07778127691982689,0.026865137722503735,2.0527044879977776,0.0,1.9366752586279892,0.11602922936978843,76.51792809935795,33.521534985131915,-17.403190897467915,52.87379872471895,0.7841996051019033,-0.6228981335290449,0.4208726177108473,0.19623575200920995,50.32324996783813,90.3773323411678,-63.40533275058275,63.48659361835085
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,127,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.960,1.0,4.0,0.2,0.35,0.0,True,True,success,8,8,0,0,0,0.013823483338162641,0.0009791340512780467,0.0,0.012844349286884594,0.02614937801724332,0.021185442551719693,0.0015005905303562036,0.0,0.01968485202136349,56.104985675719554,17.271076131090442,68.23252440782598,58.78185133721425,-0.1480807256892156,-0.9448585061473995,0.2962453445202211,-0.24457913413706878,45.30266455625691,28.047713019726658,62.457891910509325,62.44229807556362
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1350,-1.0,touchdown,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.847,1.0,4.0,0.2,0.4,0.0,True,True,success,6,6,0,0,0,0.02967004880024038,0.0,0.0,0.02967004880024038,0.02553865860762848,0.04655877964657275,0.0,0.0,0.04655877964657275,68.72128570105193,57.32265594884149,-57.82081933484593,41.91005907790117,0.7923183493000179,0.953234270593549,-0.8461247083000587,0.3811064835481617,68.50784116540642,66.7277035556133,-66.55594042400725,30.06143048676851
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,129,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.908,1.0,4.0,0.2,0.35,0.0,True,True,success,7,7,0,0,0,0.020164373014045296,0.0001656669244431527,0.0019195446723120036,0.01807916141729014,0.025528692067726705,0.03165465382194089,0.0002600690405469532,0.003013360348742998,0.028381224432650936,60.27777034309191,16.886410251299356,56.44698474607875,58.163745585970695,-0.45657449531404604,-0.41403555371837486,-0.05550177287298874,0.00921197349107672,55.42918502032502,18.354465193843847,55.21639846488413,51.31355866642795
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,4,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.794,1.0,4.0,0.2,0.3,0.0,True,True,success,6,6,0,0,0,0.009467581411630045,0.0,0.0,0.009467581411630045,0.025080550054330825,0.015128065695130435,0.0,0.0,0.015128065695130435,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,47.73145046535552,26.118472462143544,57.27259191531027,61.88333440386828
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1808,-1.0,touchdown,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.736,1.0,4.0,0.2,0.3,0.0,True,True,success,8,8,0,0,0,0.19029795449594009,0.0,0.17879172702109128,0.0115062274748488,0.02505056308412179,0.30443742383355,0.0,0.2860298363228786,0.018407587510671404,52.10445669669619,69.63104628013271,-42.23813044651222,65.80571093134833,0.8178144330451935,0.3660740887842646,0.4134646362352965,0.10457905434430104,48.06960825142844,84.70473190642296,-55.964162075485554,53.19113600041387
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1681,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.651,1.0,4.0,0.2,0.4,0.0,True,True,success,13,13,0,0,0,0.00458607391626157,0.0,0.0,0.00458607391626157,0.025025659754844776,0.007344071984557686,0.0,0.0,0.007344071984557686,64.85236505872446,12.032695747554918,67.80349189118967,58.08946654493636,-0.4518993589513687,0.542903488984013,0.5487621645798919,0.42460712894305774,41.560757798271105,45.71980878414448,47.99707438869755,29.145789810191246
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,781,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.939,1.0,4.0,0.2,0.3,0.01,True,True,success,8,8,0,0,0,0.04034086032581733,0.008295517031057027,0.025516850963549248,0.006528492331211056,0.024906375335059544,0.06491066192500228,0.013347942932972926,0.041058015939873384,0.010504703052155966,58.25758568942892,14.134584847083998,59.63383275727111,68.6259206995271,-0.16736421816098757,-0.5064609876109474,-0.20331233655422642,0.22002608506539179,55.76958567839034,11.296101333605742,61.41786265611454,67.74706801854347
