eval_label,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,passive_controller,passive_policy_mode,passive_selected_from,active_success,passive_success,active_valid,passive_valid,active_cmt,passive_cmt,active_support_knee_cmt,active_hip_cmt,active_swing_knee_cmt,passive_support_knee_cmt,passive_hip_cmt,passive_swing_knee_cmt,active_energy_j,passive_energy_j,active_support_knee_energy_j,active_hip_energy_j,active_swing_knee_energy_j,passive_support_knee_energy_j,passive_hip_energy_j,passive_swing_knee_energy_j,active_displacement_m,passive_displacement_m,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,active_terminal_reason,passive_terminal_reason,selector_success,selector_valid,selector_cmt,selector_selected_from,selector_energy_j,selector_displacement_m,selector_terminal_reason,oracle_success,oracle_valid,oracle_cmt,oracle_selected_from,oracle_energy_j,oracle_displacement_m,oracle_terminal_reason,selector_minus_oracle_cmt,selector_over_oracle_cmt,selector_matches_oracle_sign,selector_sign_branch
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,901,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,0.9120312140060531,0.014120401795129314,0.04636195220705056,0.8310199417645008,0.03464932003450196,0.0,0.0,0.014120401795129314,0.1732754827277685,0.005832230767947848,0.008808239811872383,0.1578842690406978,0.006582973875198333,0.0,0.0,0.005832230767947848,0.007613929053330221,0.01655270806002454,47.926427935531486,27.28482962768942,69.41878887226231,77.4547117575873,-0.4996043902520815,0.05171986072898149,0.5704485048790451,-0.384523952347648,success,success,True,True,1.1425612616116156,three_expert_negative_p0.534,0.16421119953959412,0.005759763996576378,success,True,True,0.014120401795129314,positive,0.005832230767947848,0.01655270806002454,success,1.1284408598164863,80.91563386005987,False,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,902,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,0.3761736729917255,0.019959299734506913,0.0,0.33558559096221835,0.040588082029507144,0.01215963766748833,0.0,0.007799662067018583,0.11734051280436847,0.009752238009213392,0.0,0.10467980127394486,0.012660711530423615,0.0059412746046459495,0.0,0.0038109634045674426,0.012500891757811938,0.019581249553383306,59.72080283311308,16.250988220604317,61.152135289623835,56.153986370225425,-0.9940040154212817,-0.49076842833829026,-0.9879774424409116,0.15732666026544995,success,success,True,True,0.019959299734506913,three_expert_positive_p0.687,0.009752238009213392,0.019581249553383306,success,True,True,0.019959299734506913,positive,0.009752238009213392,0.019581249553383306,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,903,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.41636755911472045,0.013250646768857491,1.7236962283141868e-05,0.38335379858762847,0.03299652356480888,0.0005182992618989803,0.0,0.012732347506958511,-0.02415165578438419,-0.015567472308648883,51.498654167125686,35.64329113153029,58.312835723606675,64.91565448040497,0.9006155572281402,-0.669181021613255,0.3052276202928974,-0.33320721147099064,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.989,0.41636755911472045,-0.02415165578438419,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.013250646768857491,-0.015567472308648883,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,904,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,True,False,True,False,2.3962320842016647,nan,0.0,2.381577010918564,0.014655073283100959,nan,nan,nan,0.47935909961001627,0.0327905924183616,0.0,0.4764273957988445,0.0029317038111717642,0.0,0.0,0.0327905924183616,0.008017029979112772,0.04329386799034518,60.68475623352187,13.483440926950168,75.2184665547233,68.56495761095644,-0.7281475940301929,0.7975716983624281,0.8530614949976387,0.26169463747399546,success,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_negative_p0.766,0.708421704417013,-0.0013824637094752568,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.0327905924183616,0.04329386799034518,clearance_ground+foot_ground_before_ready,nan,nan,False,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,905,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,negative,True,True,True,True,0.5718093802771734,0.6734761113621377,0.0,0.5653381117888099,0.00647126848836363,0.0,0.6709944491441414,0.0024816622179962495,0.29281062299612276,0.2655393604211471,0.0,0.2894968330811437,0.0033137899149790753,0.0,0.2645608862228341,0.0009784741983130372,0.02052187148749504,0.015801129039911682,62.395557953624824,18.059452031497297,66.69451897112555,55.1981836998473,-0.9088675504488855,0.6858266899185148,-0.014686135461828176,-0.4675206591625596,success,success,True,True,0.5718093802771734,three_expert_active_p0.553,0.29281062299612276,0.02052187148749504,success,True,True,0.6734761113621377,negative,0.2655393604211471,0.015801129039911682,success,-0.10166673108496427,0.8490418154857217,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,906,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.35067038271453965,0.09679279486633141,0.0,0.33401500812542984,0.01665537458910981,0.0,0.0,0.09679279486633141,0.021206874325150393,0.015263163627468629,86.78340103407119,58.94549989981123,12.238437293759562,56.8666149842776,-0.3780783517489432,-0.12219707165794569,0.09402434469733922,0.4912044006490883,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.35067038271453965,0.021206874325150393,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.09679279486633141,0.015263163627468629,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,907,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.9734012494252395,1.199142672641726,0.0,1.853851746472351,0.11954950295288856,0.008228954497469656,1.15002610594119,0.04088761220306642,0.03933583949723414,0.011591668858225476,50.680639704859615,42.34458328872585,-8.168800899335578,92.10298150787945,0.360127768249233,0.35800990597276305,0.6621022632219855,-0.4399706105360438,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.9734012494252395,0.03933583949723414,clearance_ground+foot_ground_before_ready,False,False,nan,positive,1.199142672641726,0.011591668858225476,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,908,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.7716302370056085,0.6416946970829327,0.02067958406565703,0.6719020482638043,0.07904860467614712,0.0029172049477269573,0.5483991923871732,0.09037829974803252,0.024097537841539188,0.022275666781271533,64.22796306076512,37.081449011576815,1.7850679754755798,99.31533603293336,0.45549275768365627,-0.4362746438659659,0.525143095340153,0.36183635483073384,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.7716302370056085,0.024097537841539188,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.6416946970829327,0.022275666781271533,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,909,1.0,pre_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.7016189760697573,0.07130482670189182,0.0,1.6631121211132398,0.03850685495651741,0.0,0.0,0.07130482670189182,-0.008000506972521998,-0.0034753897128438904,82.66789135507697,36.118895434721274,-10.858906800779733,72.15087947259488,0.04780120018127221,0.2912267587505095,0.20169983215723986,-0.005629480006609011,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.7016189760697573,-0.008000506972521998,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.07130482670189182,-0.0034753897128438904,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,910,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9048662621150323,0.5386634723516575,0.001792283244888432,0.8900954844982213,0.01297849437192251,0.001792283244888432,0.4690169108327817,0.06785427827398738,-0.0013488826399022519,-0.0018013525968374258,65.19184520735772,40.49855300638257,5.05565350012052,72.66112990452191,0.8918075603010898,-0.7226255157389319,0.4629917798676966,0.0881375424357288,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.9048662621150323,-0.0013488826399022519,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.5386634723516575,-0.0018013525968374258,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,911,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9129676401055898,0.003439486801287652,0.0,0.8516313013889486,0.061336338716641264,0.0,0.0,0.003439486801287652,-0.020136795606269436,-0.010783834900507577,51.06589480810087,33.36080778941838,65.98239038427472,66.1464722898808,-0.13453120158024556,0.8577978468903447,-0.7980346650962522,0.29250296855526425,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.981,0.9129676401055898,-0.020136795606269436,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.003439486801287652,-0.010783834900507577,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,912,1.0,pre_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.9465152639651422,1.543230153117094,0.023363949938233104,1.9205224890680905,0.002628824958818349,0.0009181182247042895,1.5112470904575013,0.031064944434888393,0.017727620524758604,0.01586013295038142,48.23840332598252,59.86871756103054,-29.675984281441977,57.59024681726572,0.6850729953752543,-0.5025706097284162,0.3804009303990816,-0.036740959738133294,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.9465152639651422,0.017727620524758604,clearance_ground+foot_ground_before_ready,False,False,nan,positive,1.543230153117094,0.01586013295038142,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,913,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6721647967680142,0.47903246860487275,0.0481009514692816,0.6194268887090728,0.00463695658965979,0.001978502905240663,0.4620450093766836,0.015008956322948512,0.08212974706861972,0.1041967563914159,59.77745829527591,46.770649059738766,14.370449334147546,65.09658476171357,-0.584355437938908,-0.9779246897022227,-0.6534015067339713,-0.07256387054261115,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.6721647967680142,0.08212974706861972,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.47903246860487275,0.1041967563914159,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,914,1.0,pre_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,2.480000179097918,1.4075041798644592,0.0065076919365770714,2.261971354956597,0.21152113220474408,0.034281864134642945,1.2885958454871178,0.08462647024269854,0.13813909246591496,0.10117296341869197,61.97675819896562,37.97642677787977,-16.767543662343744,85.78289004308424,-0.18392843075431675,-0.6004632149602984,0.788326267753032,0.308245045812648,q1_low_limit,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,2.480000179097918,0.13813909246591496,q1_low_limit,False,False,nan,positive,1.4075041798644592,0.10117296341869197,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,915,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6708246025469661,0.01532703961482006,0.0005560826907904526,0.6410951538473121,0.029173366008863527,0.0009427017965752466,0.0,0.014384337818244813,-0.021353725160193987,-0.005475385104762198,48.85378710633294,38.111544531820826,62.49295988100062,63.16720463303361,0.8416415085222066,-0.8726916541438678,0.5959977439134123,0.04946784453610675,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.991,0.6708246025469661,-0.021353725160193987,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.01532703961482006,-0.005475385104762198,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,916,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.5511109905989648,1.0239078061395943,0.039872985025501934,1.4682555142631,0.042982491310362865,0.0014633180267016337,0.968121740646704,0.0543227474661887,0.06880764516537718,0.07135456515956937,69.84681107402407,43.16739591371477,-10.953346422194752,75.85227211310274,-0.05795668288660938,-0.45671532837716344,-0.023216308478314573,0.1863996397534199,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.5511109905989648,0.06880764516537718,clearance_ground+foot_ground_before_ready,False,False,nan,positive,1.0239078061395943,0.07135456515956937,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,917,1.0,touchdown,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,negative,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5388360183763247,0.5546830916854444,0.0,0.5388360183763247,0.0,0.0,0.5042738918767327,0.05040919980871172,-0.0076727723425975,-0.007598446435105183,46.975971070878714,30.112881804336645,74.20130864885148,82.53308240980456,-0.15176635652737125,0.2971820079920313,0.9739036949502877,0.06948458744381325,success,success,True,False,nan,three_expert_negative_p0.915,0.5546830916854444,-0.007598446435105183,success,True,False,nan,negative,0.5546830916854444,-0.007598446435105183,success,nan,nan,True,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,918,1.0,pre_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5578701290389365,0.10259407131425968,0.0,0.48872767871900863,0.06914245031992786,0.0,0.0,0.10259407131425968,-0.022344484989522517,-0.019408298610858077,90.12339494004017,37.75126127230131,-28.042430068481867,90.94743153041281,0.6614019968833635,-0.11174520717540593,0.25905548994008964,-0.4729956181959234,clearance,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.5578701290389365,-0.022344484989522517,clearance,False,False,nan,negative,0.10259407131425968,-0.019408298610858077,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,919,1.0,pre_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.867786697078073,0.8680181006373198,0.026451649283618105,0.8326510763258951,0.008683971468559759,0.0002547381397332787,0.8326510763258951,0.03511228617169139,0.019263203042918307,0.046832463261805464,68.22485153858193,39.41640157606915,-8.044392574165457,52.41015041627426,0.29226217474087224,-0.2205373287213912,-0.8203503169669037,-0.20340542653257165,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.867786697078073,0.019263203042918307,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.8680181006373198,0.046832463261805464,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,920,1.0,mid_cross,0.35,0.01,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9402522303037363,0.13194701903136927,0.0,0.8890073317385985,0.05124489856513784,0.0,0.0,0.13194701903136927,-0.034021300212707994,-0.02195144903110247,75.23809674100116,41.335219410737444,22.868879366294568,99.0845521394395,0.11580973404079176,0.8186922284930824,-0.9504291036144048,-0.014500059802280085,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.9402522303037363,-0.034021300212707994,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.13194701903136927,-0.02195144903110247,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,921,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6195270838251765,0.3279964719825671,0.03933264864287318,0.5723456088912705,0.007848826291032816,0.0,0.26761480568880835,0.060381666293758726,0.041901649920720596,0.0583588291240274,56.88029195450675,61.58064472060928,14.823095756471677,94.65586641963394,-0.4245091036443527,-0.2857850303917242,0.4614871384944428,-0.1313644499174761,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.6195270838251765,0.041901649920720596,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.3279964719825671,0.0583588291240274,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,922,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3428394045526293,0.08623088171834656,0.0,1.2984807716869469,0.04435863286568237,0.0,0.0,0.08623088171834656,-0.048642077439231185,-0.019326364517958328,83.4481451559763,42.30081832218318,9.70380714526281,86.7299846838744,0.3555221175485681,0.7890391873716789,0.7175241470634262,-0.04720118869199119,clearance_ground+foot_ground_before_ready,clearance,False,False,nan,three_expert_active_p1.000,1.3428394045526293,-0.048642077439231185,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.08623088171834656,-0.019326364517958328,clearance,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,923,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,True,False,True,nan,0.053253452561667754,nan,nan,nan,0.0031968209178659494,0.0,0.05005663164380181,0.40023531910261767,0.015192831002990384,0.00010379960440966408,0.32866231961201087,0.07146919988619715,0.0009120302556105468,0.0,0.014280800747379838,0.01097012266350883,0.01143331971490058,59.86818544359149,28.664874913369502,50.56692650868077,39.178947897372844,0.05766246307832956,-0.8900000323777406,-0.987388976947424,-0.49898063264605996,clearance_ground+foot_ground_before_ready,success,True,True,0.053253452561667754,three_expert_positive_p0.687,0.015192831002990384,0.01143331971490058,success,True,True,0.053253452561667754,positive,0.015192831002990384,0.01143331971490058,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,924,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.711370395674192,0.49696041316494816,0.02266850429897778,0.682882017598784,0.005819873776430242,0.0,0.4531229110973213,0.04383750206762688,0.06987281722469067,0.07019181875110901,68.88581866623795,46.76829992797903,-0.3955532638934264,70.55716357313278,-0.41351325518800763,0.082626793043451,0.3839497261725837,0.10693039360938383,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.711370395674192,0.06987281722469067,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.49696041316494816,0.07019181875110901,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,925,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.26257817902364794,0.007040998869249314,0.0,0.20466806213550315,0.05791011688814478,0.0,0.0,0.007040998869249314,0.01970361646337733,0.022818629177460373,66.69019970908896,21.713535092868565,43.36644102681664,34.602173468916014,-0.6983783212076626,0.6166555905329216,-0.012560765777378746,0.08321698913105702,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.764,0.26257817902364794,0.01970361646337733,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.007040998869249314,0.022818629177460373,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,926,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,False,True,nan,0.06337943731683973,nan,nan,nan,0.001716722153748412,0.0,0.061662715163091325,0.7748877380145365,0.007661858436083561,0.033792860611928384,0.6983174800793635,0.04277739732324454,0.00020753232709142436,0.0,0.007454326108992137,-0.006336456281567537,0.00484470296228276,48.35647752849833,24.08844704649476,72.24817186415162,84.87071716688918,0.40499688605711115,-0.5347173698350318,0.5826282008665915,0.3117055004969743,success,success,True,True,0.06337943731683973,three_expert_positive_p0.945,0.007661858436083561,0.00484470296228276,success,True,True,0.06337943731683973,positive,0.007661858436083561,0.00484470296228276,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,927,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.35686290506444013,0.021863603055744387,0.002774780981916809,0.33732062606736135,0.016767498015161954,0.0005814024980738685,0.0,0.02128220055767052,-0.008399563140392141,0.004724311793489949,68.12865186506782,16.05329419999545,54.74331151540285,37.015661126896376,0.38033254369194003,-0.6690120731375087,-0.5264186335978436,0.3531985483347748,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.596,0.35686290506444013,-0.008399563140392141,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.021863603055744387,0.004724311793489949,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,928,1.0,pre_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.4559611833775659,0.6993691705299783,0.00408046806894286,1.3981745139360378,0.05370620137258528,0.00493699638800746,0.6116149794738283,0.08281719466814248,0.06863076305224294,0.06781159835007829,88.56855929178532,39.02909627423581,-7.473911122268505,82.17928730375048,-0.7545079661337435,-0.3112668763182338,-0.44919843953083105,0.17778813712400454,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.4559611833775659,0.06863076305224294,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.6993691705299783,0.06781159835007829,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,929,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8214333052088556,0.46705496232300414,0.037743482671155335,0.7648393010638839,0.018850521473816433,0.0,0.39936411360291546,0.06769084872008865,0.09426082262355934,0.09787877864241773,69.78121122222127,61.65576933416888,-3.917289382378364,91.76439656172325,-0.9326471928427673,-0.013103736012886058,0.03647165585229817,-0.08761754945242395,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.8214333052088556,0.09426082262355934,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.46705496232300414,0.09787877864241773,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,930,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5602506543304224,0.598917209645034,0.0,0.5222634974926483,0.037987156837774115,0.0,0.5222634974926483,0.07665371215238566,0.0752506489103586,0.06782605488681197,69.31210869088089,59.20766161281235,-5.090039661106716,92.39351348725286,-0.4089777973993092,-0.08065044905649232,0.8125709279951139,-0.3151100574962392,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.5602506543304224,0.0752506489103586,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.598917209645034,0.06782605488681197,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,931,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5822776724427161,0.17802298071531947,0.0,0.5349119221350636,0.047365750307652554,0.0,0.0521862684778875,0.12583671223743198,0.02258099029136469,0.020176018098405378,80.00236750315432,48.87330076328777,20.57775441838915,99.89751746122836,-0.2587995985365972,0.09850722704012793,-0.49437155946000133,-0.19760719397816584,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.5822776724427161,0.02258099029136469,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.17802298071531947,0.020176018098405378,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,932,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.0017642433874006905,0.0017642433874006905,7.900087180788085e-05,0.0,0.0016852425155928098,7.900087180788085e-05,0.0,0.0016852425155928098,-0.00252541802253059,-0.00252541802253059,45.75895542385952,12.5123919818046,80.09462709845577,75.38421211776983,0.6122391135568253,-0.3796906963355515,-0.8553611654770377,-0.0697874000331592,success,success,True,False,nan,three_expert_positive_p0.967,0.0017642433874006905,-0.00252541802253059,success,True,False,nan,positive,0.0017642433874006905,-0.00252541802253059,success,nan,nan,True,positive
