eval_label,controller,category,value,count,fraction_of_successes,fraction_of_all,n_successes,n_all
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.761,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.770,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.790,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.819,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.841,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.853,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.858,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.864,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.883,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.891,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.892,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.895,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.915,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.924,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.979,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.993,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.520,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.689,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.690,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.774,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.775,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.816,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.872,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.887,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.890,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.910,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.914,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.926,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.928,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.950,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.963,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.964,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.968,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.972,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.974,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.976,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.984,3,0.003092783505154639,0.001388888888888889,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_active_p0.531,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_active_p0.553,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_active_p0.558,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_active_p0.585,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.528,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.534,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.541,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.549,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.553,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.557,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.575,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.581,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.584,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.611,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.615,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.628,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.636,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.647,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.649,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.652,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.654,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.656,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.669,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.674,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.677,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.695,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.696,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.703,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.705,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.710,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.716,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.718,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.720,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.726,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.737,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.739,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.742,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.746,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.762,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.771,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.775,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.781,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.783,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.789,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.794,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.796,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.806,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.807,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.808,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.809,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.825,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.830,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.837,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.844,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.847,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.856,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.861,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.863,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.865,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.866,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.878,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.882,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.888,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.890,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.896,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.897,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.901,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.905,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.912,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.916,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.923,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.926,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.929,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.932,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.935,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.946,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.947,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.965,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.966,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.981,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.984,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.988,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.992,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.995,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.996,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_negative_p0.997,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.504,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.537,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.549,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.551,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.553,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.568,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.597,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.608,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.613,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.625,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.651,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.656,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.684,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.687,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.706,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.728,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.729,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.734,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.743,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.749,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.750,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.764,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.770,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.773,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.777,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.793,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.794,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.801,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.803,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.804,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.813,2,0.002061855670103093,0.000925925925925926,970,2160
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,passive_selected_from,three_expert_positive_p0.817,2,0.002061855670103093,0.000925925925925926,970,2160
