eval_label,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,reference_controller,comparison_controller,reference_policy_name,comparison_policy_name,reference_success,comparison_success,reference_valid,comparison_valid,reference_cmt,comparison_cmt,reference_support_knee_cmt,reference_hip_cmt,reference_swing_knee_cmt,comparison_support_knee_cmt,comparison_hip_cmt,comparison_swing_knee_cmt,reference_energy_j,comparison_energy_j,reference_displacement_m,comparison_displacement_m,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,reference_terminal_reason,comparison_terminal_reason
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,17,1.0,mid_cross,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.740814224351575,0.7359563226464696,-0.003017439450629676,-0.0029152891574703924,54.847660576164465,61.649529386554164,-1.6166907149738627,77.77071382912997,0.16829954529746316,0.6841537003512075,-0.6628971301818765,-0.07890368686266125,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,17,1.0,mid_cross,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.740814224351575,0.8082266842903816,-0.003017439450629676,-0.0034609327093111236,54.847660576164465,61.649529386554164,-1.6166907149738627,77.77071382912997,0.16829954529746316,0.6841537003512075,-0.6628971301818765,-0.07890368686266125,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,18,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.13819023632526603,0.1426492973295601,0.008458393371197378,0.11434384168247057,0.015388001271598083,0.0013482676709983049,0.11790345479139577,0.023397574867166024,0.09001777955185919,0.09218417364289148,0.026105519918421888,0.025898114147423795,49.99139985112016,37.27300302335545,54.375483284323565,61.73257232953932,-0.9011858690845804,-0.9716733785198457,-0.727634958782279,0.41497608802445685,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,18,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.13819023632526603,0.10026692374213986,0.008458393371197378,0.11434384168247057,0.015388001271598083,0.0017831376356328566,0.09324636181365199,0.005237424292855025,0.09001777955185919,0.07992246535249156,0.026105519918421888,0.031944242334357525,49.99139985112016,37.27300302335545,54.375483284323565,61.73257232953932,-0.9011858690845804,-0.9716733785198457,-0.727634958782279,0.41497608802445685,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,19,1.0,mid_cross,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.7946477424662601,1.1694007892343357,0.06878770032022546,0.06291689139656229,53.19424989272037,24.274377495785007,-4.9770920218160954,93.65763227967341,-0.7876460270092487,0.4119782201437989,0.18907670715860148,0.02432411888964303,clearance_ground+foot_ground_bad_clearance,clearance_ground+foot_ground_bad_clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,19,1.0,mid_cross,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.7946477424662601,1.4055158726911814,0.06878770032022546,0.0652116104996355,53.19424989272037,24.274377495785007,-4.9770920218160954,93.65763227967341,-0.7876460270092487,0.4119782201437989,0.18907670715860148,0.02432411888964303,clearance_ground+foot_ground_bad_clearance,clearance
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,20,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,0.03300176716382268,0.07584983548463692,0.0,0.0,0.03300176716382268,0.0038391173135813887,0.06091215601420879,0.011098562156846745,0.014249227413838796,0.0592936831390843,0.01730356275472897,0.031328182173267966,51.79835920286255,18.91684930915175,62.99343920977764,74.56825341859884,-0.941459972565377,0.09669261574838495,-0.6519142673603306,0.46265099224042117,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,20,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,0.03300176716382268,0.04936043712498834,0.0,0.0,0.03300176716382268,0.0008802004718704395,0.03337997077657027,0.015100265876547626,0.014249227413838796,0.030518030801736595,0.01730356275472897,0.024777581907494656,51.79835920286255,18.91684930915175,62.99343920977764,74.56825341859884,-0.941459972565377,0.09669261574838495,-0.6519142673603306,0.46265099224042117,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,21,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.45008965557173186,0.3293950753078978,-0.016260854428071014,-0.016605638028303865,50.05426241922607,34.939601522183835,47.93642001869537,68.77580147493566,0.4527204056186147,0.5925402055712161,0.9324304242546955,-0.29729003887392436,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,21,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.45008965557173186,0.3028072615974329,-0.016260854428071014,-0.017603116731769397,50.05426241922607,34.939601522183835,47.93642001869537,68.77580147493566,0.4527204056186147,0.5925402055712161,0.9324304242546955,-0.29729003887392436,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
