eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg,candidate_for_mode
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,231,1.0,touchdown,passive_sign_selector,v22_3_passive_negative_4Nm_grid,sign_selector,selector_negative_p0.987,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,7,7,0.10782276158276115,0.0,0.09487874433160867,0.01294401725115248,-0.02282698105437525,nan,nan,nan,nan,51.24933559556838,35.641180091971684,45.58617976362552,51.29305550993324,0.4245290333639147,0.8552076068955321,0.9652823342867849,0.4611964420940974,45.25226082676776,51.79250353212306,32.212559379580696,28.650331690137598,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,231,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,True,False,success,2,2,0.0039498914242114104,0.0,0.0,0.0039498914242114104,-0.005144543943614299,nan,nan,nan,nan,51.24933559556838,35.641180091971684,45.58617976362552,51.29305550993324,0.4245290333639147,0.8552076068955321,0.9652823342867849,0.4611964420940974,51.18098603765308,37.496632712373355,45.96366866749478,50.16150405583681,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,231,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,7,7,0.10782276158276115,0.0,0.09487874433160867,0.01294401725115248,-0.02282698105437525,nan,nan,nan,nan,51.24933559556838,35.641180091971684,45.58617976362552,51.29305550993324,0.4245290333639147,0.8552076068955321,0.9652823342867849,0.4611964420940974,45.25226082676776,51.79250353212306,32.212559379580696,28.650331690137598,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,232,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.972,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,27,27,0.6122287418377566,0.0005731863874598713,0.5557350884810804,0.05592046696921621,-0.007358407048554005,nan,nan,nan,nan,62.572439218301746,48.29650586179313,-0.8749162315027885,67.87651523104259,0.8583315451488338,-0.4836904498082999,-0.31897823309572804,-0.26929866791241797,30.045976655761624,129.69695202644715,-4.273883160679453,0.0,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,232,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,27,27,0.6122287418377566,0.0005731863874598713,0.5557350884810804,0.05592046696921621,-0.007358407048554005,nan,nan,nan,nan,62.572439218301746,48.29650586179313,-0.8749162315027885,67.87651523104259,0.8583315451488338,-0.4836904498082999,-0.31897823309572804,-0.26929866791241797,30.045976655761624,129.69695202644715,-4.273883160679453,0.0,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,232,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,7,7,0.058426228393770235,0.0002246688043632013,0.0,0.05820155958940704,-0.013704104643244728,nan,nan,nan,nan,62.572439218301746,48.29650586179313,-0.8749162315027885,67.87651523104259,0.8583315451488338,-0.4836904498082999,-0.31897823309572804,-0.26929866791241797,61.00536604193545,54.92312100115559,-8.1865776620608,53.78066767582814,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,233,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.975,1.0,4.0,0.2,0.35,0.02,False,False,q3_high_limit,40,40,0.882256959469375,0.040701888613683096,0.7637445771957063,0.07781049365998556,0.14721017161196048,nan,nan,nan,nan,48.03821953393418,21.29140447165403,14.978235248387701,52.51391198707665,-0.6737313886699465,-0.6517334729116795,-0.9572218123179783,-0.41043191940159696,46.20479816641981,0.0,130.0,11.583005756109776,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,233,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,q3_high_limit,40,40,0.882256959469375,0.040701888613683096,0.7637445771957063,0.07781049365998556,0.14721017161196048,nan,nan,nan,nan,48.03821953393418,21.29140447165403,14.978235248387701,52.51391198707665,-0.6737313886699465,-0.6517334729116795,-0.9572218123179783,-0.41043191940159696,46.20479816641981,0.0,130.0,11.583005756109776,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,233,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_bad_clearance,6,6,0.06441754129716276,0.0005023748714678358,0.0,0.06391516642569492,0.018621908057290887,nan,nan,nan,nan,48.03821953393418,21.29140447165403,14.978235248387701,52.51391198707665,-0.6737313886699465,-0.6517334729116795,-0.9572218123179783,-0.41043191940159696,41.01280256273369,26.045279284761467,6.694960632570416,36.331856381119906,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,234,1.0,touchdown,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.544,1.0,4.0,0.2,0.35,0.02,True,False,success,2,2,0.0044961872514763315,0.0002574031194992422,0.0,0.00423878413197709,-0.0007803660861805672,nan,nan,nan,nan,55.98541653573416,15.724174457742706,62.305086418751344,45.678951345655385,0.5632091227762097,-0.5869269364348462,0.7257696320981195,0.3852391117304387,55.9427350161849,16.101570426027447,62.71537428355819,46.89342800433651,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,234,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,True,False,success,2,2,0.0044961872514763315,0.0002574031194992422,0.0,0.00423878413197709,-0.0007803660861805672,nan,nan,nan,nan,55.98541653573416,15.724174457742706,62.305086418751344,45.678951345655385,0.5632091227762097,-0.5869269364348462,0.7257696320981195,0.3852391117304387,55.9427350161849,16.101570426027447,62.71537428355819,46.89342800433651,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,234,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,True,False,success,2,2,0.0044961872514763315,0.0002574031194992422,0.0,0.00423878413197709,-0.0007803660861805672,nan,nan,nan,nan,55.98541653573416,15.724174457742706,62.305086418751344,45.678951345655385,0.5632091227762097,-0.5869269364348462,0.7257696320981195,0.3852391117304387,55.9427350161849,16.101570426027447,62.71537428355819,46.89342800433651,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,235,1.0,touchdown,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.965,1.0,4.0,0.2,0.35,0.02,True,True,success,5,5,0.007644251301823535,0.000399197518137937,0.0,0.007245053783685599,0.012778956634538735,0.02397292187229142,0.0012519121279608502,0.0,0.02272100974433057,48.104095925328714,38.005775976037214,54.921284042241616,68.14018798440866,-0.2684236445395327,-0.591477990985112,0.7035397890254784,0.4652442594788637,43.781139539500735,41.81867094167293,53.30831535369045,62.5298788141125,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,235,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,True,True,success,5,5,0.007644251301823535,0.000399197518137937,0.0,0.007245053783685599,0.012778956634538735,0.02397292187229142,0.0012519121279608502,0.0,0.02272100974433057,48.104095925328714,38.005775976037214,54.921284042241616,68.14018798440866,-0.2684236445395327,-0.591477990985112,0.7035397890254784,0.4652442594788637,43.781139539500735,41.81867094167293,53.30831535369045,62.5298788141125,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,235,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,True,True,success,4,4,0.06613809855541522,0.0,0.055129422525855835,0.011008676029559381,0.008938698560694375,0.296523299249895,0.0,0.24716704305327794,0.049356256196617064,48.104095925328714,38.005775976037214,54.921284042241616,68.14018798440866,-0.2684236445395327,-0.591477990985112,0.7035397890254784,0.4652442594788637,44.792970868593706,41.04834007730858,52.809560363643406,63.460675744393114,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,236,1.0,pre_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.997,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,35,35,0.6560469612952726,0.06650122183660821,0.5600700699640112,0.02947566949465316,-0.055538583690505225,nan,nan,nan,nan,90.60996310552761,24.317002642265468,-32.210003966702,82.82689438375091,-0.15552926239884157,-0.29226098273306,-0.9222597434357036,-0.3001642308613536,89.88266748520398,67.21211394126581,-17.614367158264184,1.886576908799728,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,236,1.0,pre_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,35,35,0.6560469612952726,0.06650122183660821,0.5600700699640112,0.02947566949465316,-0.055538583690505225,nan,nan,nan,nan,90.60996310552761,24.317002642265468,-32.210003966702,82.82689438375091,-0.15552926239884157,-0.29226098273306,-0.9222597434357036,-0.3001642308613536,89.88266748520398,67.21211394126581,-17.614367158264184,1.886576908799728,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,236,1.0,pre_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,14,14,0.21103320032467796,0.015958615546056865,0.0,0.19507458477862108,0.007507593943067423,nan,nan,nan,nan,90.60996310552761,24.317002642265468,-32.210003966702,82.82689438375091,-0.15552926239884157,-0.29226098273306,-0.9222597434357036,-0.3001642308613536,69.98472399118654,61.86048073375442,-66.78815963549773,17.52985342455016,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,237,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.823,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,14,14,0.3163977828971516,0.0,0.2711913626060585,0.04520642029109313,-0.01880762265772009,nan,nan,nan,nan,62.76033883298974,51.08989079137104,-1.9130089697604578,63.12661119121672,0.32139119536402383,0.7981213679152932,-0.8962698372092064,-0.1182189866483978,54.39170955298852,81.17374754487642,10.633893703053547,62.751864324893745,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,237,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,14,14,0.3163977828971516,0.0,0.2711913626060585,0.04520642029109313,-0.01880762265772009,nan,nan,nan,nan,62.76033883298974,51.08989079137104,-1.9130089697604578,63.12661119121672,0.32139119536402383,0.7981213679152932,-0.8962698372092064,-0.1182189866483978,54.39170955298852,81.17374754487642,10.633893703053547,62.751864324893745,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,237,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,5,5,0.028677174733313354,0.0,0.0,0.028677174733313354,-0.011677884670749643,nan,nan,nan,nan,62.76033883298974,51.08989079137104,-1.9130089697604578,63.12661119121672,0.32139119536402383,0.7981213679152932,-0.8962698372092064,-0.1182189866483978,61.562679661864365,56.72430737762981,-6.968945076919316,56.66078256854809,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,238,1.0,touchdown,passive_sign_selector,v22_3_passive_negative_4Nm_grid,sign_selector,selector_negative_p0.616,1.0,4.0,0.2,0.35,0.02,True,True,success,7,7,0.19151391889366942,0.0,0.13493455477257016,0.05657936412109926,0.008972767390169306,0.85537261967563,0.0,0.6026680685525535,0.2527045511230766,52.12389522017279,31.53302179381329,67.3046188869676,79.34024237595408,-0.42378367235972614,-0.07589188476703357,0.6688991086432752,0.05289432162410124,41.42076097686418,46.39927117764575,53.402175120177816,60.86057617467155,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,238,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,True,True,success,10,10,0.009020292196578739,0.0,0.0,0.009020292196578739,0.02450097658354461,0.014754300390632729,0.0,0.0,0.014754300390632729,52.12389522017279,31.53302179381329,67.3046188869676,79.34024237595408,-0.42378367235972614,-0.07589188476703357,0.6688991086432752,0.05289432162410124,35.7226098920559,52.23387873283835,59.27443575237464,64.66457723463832,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,238,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,True,True,success,7,7,0.19151391889366942,0.0,0.13493455477257016,0.05657936412109926,0.008972767390169306,0.85537261967563,0.0,0.6026680685525535,0.2527045511230766,52.12389522017279,31.53302179381329,67.3046188869676,79.34024237595408,-0.42378367235972614,-0.07589188476703357,0.6688991086432752,0.05289432162410124,41.42076097686418,46.39927117764575,53.402175120177816,60.86057617467155,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,239,1.0,pre_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.999,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,13,13,1.0373248143204565,0.018957964873374925,0.9503532730516446,0.06801357639543695,0.012168937849355728,nan,nan,nan,nan,67.5936238776246,43.91050695205078,-25.30392193190663,93.14065365713353,-0.20035923960531044,0.5711267535079012,-0.824807602475109,-0.29923400455633475,63.205310911209416,59.793419254926306,5.903969643768685,52.40496448555527,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,239,1.0,pre_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,13,13,1.0373248143204565,0.018957964873374925,0.9503532730516446,0.06801357639543695,0.012168937849355728,nan,nan,nan,nan,67.5936238776246,43.91050695205078,-25.30392193190663,93.14065365713353,-0.20035923960531044,0.5711267535079012,-0.824807602475109,-0.29923400455633475,63.205310911209416,59.793419254926306,5.903969643768685,52.40496448555527,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,239,1.0,pre_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,14,14,0.1817616392505977,0.015060093403507217,0.0,0.1667015458470905,-0.0036345885644117875,nan,nan,nan,nan,67.5936238776246,43.91050695205078,-25.30392193190663,93.14065365713353,-0.20035923960531044,0.5711267535079012,-0.824807602475109,-0.29923400455633475,48.66981308239685,79.03629806355067,-51.30782253447323,44.72021496136641,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,240,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.997,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,20,20,0.40650046486992625,0.024663175556378,0.26133206004834203,0.12050522926520624,-0.08137320743934427,nan,nan,nan,nan,87.47261837413704,25.696443265166216,-4.605637286481203,100.0798935668065,0.978442290067224,0.01601609443987062,-0.05339703556091324,-0.25540710825688295,89.98998170758881,58.301344719366966,-13.407822446238749,5.3719709302433625,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,240,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,20,20,0.40650046486992625,0.024663175556378,0.26133206004834203,0.12050522926520624,-0.08137320743934427,nan,nan,nan,nan,87.47261837413704,25.696443265166216,-4.605637286481203,100.0798935668065,0.978442290067224,0.01601609443987062,-0.05339703556091324,-0.25540710825688295,89.98998170758881,58.301344719366966,-13.407822446238749,5.3719709302433625,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,240,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.35,0.02,False,False,clearance_ground+foot_ground_before_ready,12,12,0.15270501448241247,0.0,0.0,0.15270501448241247,-0.042199097261493304,nan,nan,nan,nan,87.47261837413704,25.696443265166216,-4.605637286481203,100.0798935668065,0.978442290067224,0.01601609443987062,-0.05339703556091324,-0.25540710825688295,82.58142880366253,49.80491265741456,-22.5125134679248,62.14894436384596,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,241,1.0,touchdown,passive_sign_selector,v22_3_passive_negative_4Nm_grid,sign_selector,selector_negative_p0.730,1.0,4.0,0.2,0.4,0.0,True,True,success,7,7,0.2237395672005374,4.788257997699741e-05,0.2161499590557037,0.007541725564856698,0.0057658830765883184,1.5551001843320886,0.000332807513128799,1.5023486698247752,0.052418706994184744,51.64341966105959,16.117229450219288,76.17220517354065,60.22719929350662,0.1290746958071758,-0.46086285872815713,0.9452445085215413,0.08583216970501772,41.44517734404665,31.577108452804183,68.09674563431413,59.054285521709225,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,241,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,16,14,0.055372277756684435,4.788257997699741e-05,0.0,0.05532439517670744,0.031873687065922085,nan,nan,nan,nan,51.64341966105959,16.117229450219288,76.17220517354065,60.22719929350662,0.1290746958071758,-0.46086285872815713,0.9452445085215413,0.08583216970501772,21.074614310947542,54.67994716883909,68.67325123770108,86.86551077827605,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,241,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.4,0.0,True,True,success,7,7,0.2237395672005374,4.788257997699741e-05,0.2161499590557037,0.007541725564856698,0.0057658830765883184,1.5551001843320886,0.000332807513128799,1.5023486698247752,0.052418706994184744,51.64341966105959,16.117229450219288,76.17220517354065,60.22719929350662,0.1290746958071758,-0.46086285872815713,0.9452445085215413,0.08583216970501772,41.44517734404665,31.577108452804183,68.09674563431413,59.054285521709225,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,242,1.0,touchdown,passive_sign_selector,v22_3_passive_negative_4Nm_grid,sign_selector,selector_negative_p0.775,1.0,4.0,0.2,0.4,0.0,True,False,success,7,7,0.38080845560452875,0.0,0.3405407551162908,0.04026770048823795,-0.028816579389319308,nan,nan,nan,nan,57.12834950551237,14.322575292439653,70.63231278318376,68.78825642057754,0.83613632632296,0.2728528389066034,-0.42252994211111283,0.21329277395085788,48.16175684411464,37.03461808026453,47.757186669317484,37.867156938942415,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,242,1.0,touchdown,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.4,0.0,True,False,success,12,12,0.0197348863280251,0.0,0.0,0.0197348863280251,-0.03053449556108817,nan,nan,nan,nan,57.12834950551237,14.322575292439653,70.63231278318376,68.78825642057754,0.83613632632296,0.2728528389066034,-0.42252994211111283,0.21329277395085788,45.05113996158086,42.96079370645743,45.39297817602706,32.26832046016065,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,242,1.0,touchdown,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.4,0.0,True,False,success,7,7,0.38080845560452875,0.0,0.3405407551162908,0.04026770048823795,-0.028816579389319308,nan,nan,nan,nan,57.12834950551237,14.322575292439653,70.63231278318376,68.78825642057754,0.83613632632296,0.2728528389066034,-0.42252994211111283,0.21329277395085788,48.16175684411464,37.03461808026453,47.757186669317484,37.867156938942415,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,243,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.999,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,23,23,0.7725124256743121,0.0,0.6731092271655725,0.09940319850873959,0.07691809180907286,nan,nan,nan,nan,73.71447876903356,36.34548508048202,4.269756796594407,103.05388811415526,-0.9059196305270121,0.6678112911474583,-0.17209938439422956,-0.2280391633106844,31.56121444366332,100.30377788160179,7.877960790150425,0.0,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,243,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,23,23,0.7725124256743121,0.0,0.6731092271655725,0.09940319850873959,0.07691809180907286,nan,nan,nan,nan,73.71447876903356,36.34548508048202,4.269756796594407,103.05388811415526,-0.9059196305270121,0.6678112911474583,-0.17209938439422956,-0.2280391633106844,31.56121444366332,100.30377788160179,7.877960790150425,0.0,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,243,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,12,12,0.13782795461901548,0.0,0.0,0.13782795461901548,0.028919610006522226,nan,nan,nan,nan,73.71447876903356,36.34548508048202,4.269756796594407,103.05388811415526,-0.9059196305270121,0.6678112911474583,-0.17209938439422956,-0.2280391633106844,52.53531602161764,67.57545719655076,-13.555579654789359,63.94786869444297,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,244,1.0,mid_cross,passive_sign_selector,v22_3_passive_negative_4Nm_grid,sign_selector,selector_negative_p0.989,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,11,11,0.09334085131028591,0.030584634198488843,0.0,0.06275621711179706,-0.026710569516218988,nan,nan,nan,nan,84.03970853235464,49.66154368130869,14.663927687828709,53.62719272381528,0.430321168100539,0.6656183957257211,-0.7453384734210526,0.17624186613731596,80.7190974224829,69.45600889833366,-7.140238326964775,22.0074255565072,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,244,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,16,16,0.08584766290894512,0.0,0.0,0.08584766290894512,-0.04236483046023917,nan,nan,nan,nan,84.03970853235464,49.66154368130869,14.663927687828709,53.62719272381528,0.430321168100539,0.6656183957257211,-0.7453384734210526,0.17624186613731596,79.52986046776404,86.89359580457514,-20.939713716788273,0.12520337389296504,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,244,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,11,11,0.09334085131028591,0.030584634198488843,0.0,0.06275621711179706,-0.026710569516218988,nan,nan,nan,nan,84.03970853235464,49.66154368130869,14.663927687828709,53.62719272381528,0.430321168100539,0.6656183957257211,-0.7453384734210526,0.17624186613731596,80.7190974224829,69.45600889833366,-7.140238326964775,22.0074255565072,oracle_best_cmt
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,245,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.999,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,24,24,0.3691038508923188,0.003354172986492533,0.2553449994569613,0.11040467844886491,0.0648111619156562,nan,nan,nan,nan,74.8288920184973,36.13630223954521,23.004172790065972,97.80698666195158,-0.1041394521248673,-0.8130606883448976,-0.7180287170523127,0.4655565759684318,32.44621382678205,100.60472251975955,6.829616035257117,0.0,sign_selector
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,245,1.0,mid_cross,passive_oracle_candidate,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.4,0.0,False,False,clearance_ground+foot_ground_before_ready,24,24,0.3691038508923188,0.003354172986492533,0.2553449994569613,0.11040467844886491,0.0648111619156562,nan,nan,nan,nan,74.8288920184973,36.13630223954521,23.004172790065972,97.80698666195158,-0.1041394521248673,-0.8130606883448976,-0.7180287170523127,0.4655565759684318,32.44621382678205,100.60472251975955,6.829616035257117,0.0,oracle_best_cmt
