split,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,label,label_name,label_reason,pos_success,pos_valid,pos_cmt,pos_energy_j,pos_displacement_m,pos_reason,neg_success,neg_valid,neg_cmt,neg_energy_j,neg_displacement_m,neg_reason
train,20260811,21932,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.007455435968057361,0.0033434893587467596,success,True,False,nan,0.014074156837613969,0.003066732124986732,success
train,20260811,21933,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.005015057421178859,-0.03531727571242549,clearance_ground+foot_ground_before_ready,False,False,nan,1.013945670730397,-0.015438820770510384,clearance_ground+foot_ground_before_ready
train,20260811,21934,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.003674944500571868,0.02686543654264984,clearance_ground+foot_ground_before_ready,False,False,nan,0.7689546359250843,0.041149585819786165,clearance_ground+foot_ground_before_ready
train,20260811,21935,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.006298612265621462,0.006993443511613143,clearance_ground+foot_ground_before_ready,False,False,nan,0.2507465720096202,0.010019720306019334,clearance_ground+foot_ground_after_ready
train,20260811,21936,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.015220651824837707,0.005617661342486556,clearance_ground+foot_ground_before_ready,False,False,nan,1.2481277786993725,0.013680505436617411,clearance_ground+foot_ground_before_ready
train,20260811,21937,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.03698623745065995,0.009451683866191746,clearance_ground+foot_ground_before_ready,False,False,nan,0.03882043720369246,0.00892219148532336,clearance_ground+foot_ground_before_ready
train,20260811,21938,-1.0,pre_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.025404120625594967,0.03658428282771026,clearance_ground+knee_ground,True,True,1.855891113275389,1.8336570652745232,0.039595609681045835,success
train,20260811,21939,-1.0,touchdown,0.35,0.0,,,ambiguous_valid_cmt,True,True,0.04463098096097221,0.041516833549793936,0.03727942463554719,success,True,True,0.03632194705385061,0.031725970665825616,0.03500476833767212,success
train,20260811,21940,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.055264838324089294,-0.019878069600047607,clearance,False,False,nan,3.6312725735288858,-0.019306248993201547,clearance_ground+knee_ground
train,20260811,21941,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.006190829334589165,-0.0012776788072321466,success,True,False,nan,0.006311123981915265,-0.0012252831663399633,success
train,20260811,21942,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.00471585578329326,0.0027931588573358625,clearance_ground+foot_ground_before_ready,False,False,nan,0.6991591753618501,0.01922729692715478,clearance_ground+foot_ground_before_ready
train,20260811,21943,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.009074237182066148,0.02593409301113686,clearance_ground+foot_ground_bad_clearance,False,False,nan,0.9992113996247763,0.012693801494848639,clearance_ground+foot_ground_before_ready
train,20260811,21944,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.03527465848361861,-0.010084017137300776,success,True,False,nan,0.0106935569548396,-0.00716180140689255,success
train,20260811,21945,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.018208720993970008,-0.09236175178864739,clearance_ground+knee_ground,True,False,nan,1.651920992681603,-0.05293618307084843,success
train,20260811,21946,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.0036886816758271304,-0.0024996792659473174,clearance_ground+foot_ground_after_ready,True,False,nan,0.12800160487165135,-0.0022947259998198667,success
train,20260811,21947,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.13660743095055125,-0.03132963374220687,clearance_ground+foot_ground_before_ready,False,False,nan,4.1471066858067696,0.01461657180621911,clearance_ground+knee_ground
train,20260811,21948,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.03724234884720956,-0.05064977573672137,clearance_ground+foot_ground_bad_clearance,False,False,nan,3.3711889470163117,-0.040706215482957636,clearance_ground+foot_ground_bad_clearance
train,20260811,21949,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.06968268867726433,-0.000986023907762007,success,True,False,nan,0.012588535668338108,0.0021696520412754564,success
train,20260811,21950,-1.0,touchdown,0.35,0.0,1,negative,negative_lower_cmt,True,True,0.2210374671947228,0.0523285813495033,0.009487558702104867,success,True,True,0.04931302892354213,0.007876624954293261,0.006401177923562776,success
train,20260811,21951,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.09697393045232748,0.032739860779957636,clearance_ground+foot_ground_bad_clearance,False,False,nan,2.8686172448526612,0.03348399759330638,clearance_ground+foot_ground_bad_clearance
train,20260811,21952,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.02302105635851934,0.004906465935255711,0.00854131916253878,success,True,True,0.055372219832094956,0.011762001561532074,0.008512766258739805,success
train,20260811,21953,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.01375636104875514,-0.01369112509598008,clearance_ground+foot_ground_before_ready,False,False,nan,0.32519965776886084,-0.016686413256319997,clearance_ground+foot_ground_before_ready
train,20260811,21954,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.009278091633258354,-0.013195315636295862,clearance_ground+foot_ground_before_ready,True,False,nan,0.639938173643136,-0.00811563500765057,success
train,20260811,21955,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.007607158067554876,0.0022151105945070193,success,True,False,nan,0.007882294149409726,0.002411264328322074,success
train,20260811,21956,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.03796658663125393,0.008602323557197424,0.009080204512459972,success,True,True,0.23078829777082252,0.04840252508200679,0.008404959889990557,success
train,20260811,21957,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.013461867074690562,-0.016568430006944246,success,True,False,nan,0.0461851066703784,-0.013555623979734005,success
train,20260811,21958,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.008276131410068263,0.002967642848643287,success,True,False,nan,0.026160568917246284,0.002225697654834824,success
train,20260811,21959,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.023608021821132627,-0.011327741369097245,success,True,False,nan,0.02383814672574347,-0.011266607553512144,success
train,20260811,21960,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.12041502781482857,0.030440874332081407,0.010131128932750012,success,True,True,0.19093410816844292,0.04455227436926183,0.00935120920071908,success
train,20260811,21961,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.021103766519439016,-0.03838073652428098,clearance_ground+foot_ground_bad_clearance,False,False,nan,1.6976715838384118,-0.018400139512467134,clearance_ground+foot_ground_before_ready
train,20260811,21962,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.006504964245278686,-0.01776024721467035,clearance_ground+foot_ground_before_ready,True,False,nan,0.5447771785544181,-0.02461494557063158,success+touchdown_event
train,20260811,21963,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.010992694657441833,-0.008407788856932386,clearance_ground+foot_ground_before_ready,False,False,nan,0.18123578194326195,-0.011468874402298282,clearance_ground+foot_ground_after_ready
train,20260811,21964,-1.0,touchdown,0.35,0.0,1,negative,negative_lower_cmt,True,True,0.42494416303615123,0.08673556090290298,0.0081798762530286,success,True,True,0.0907307168080724,0.015315866422396962,0.006765013046786075,success
train,20260811,21965,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.032595820069901006,-0.014153515612004508,success,True,False,nan,0.040145977131001896,-0.013116519968853803,success
train,20260811,21966,-1.0,touchdown,0.35,0.0,1,negative,negative_lower_cmt,True,True,0.529513162073307,0.112282377221821,0.008497990662553051,success,True,True,0.17172588765837898,0.04281037481022461,0.009990671302255075,success
train,20260811,21967,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.03089234877188847,-0.01564454775657636,clearance_ground+foot_ground_before_ready,True,False,nan,0.04534086190466962,-0.01240575358201111,success
train,20260811,21968,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.03200930473583952,-0.060855479538425905,clearance_ground+foot_ground_bad_clearance,False,False,nan,4.1833136658674634,-0.04504006439045309,clearance_ground+foot_ground_before_ready
train,20260811,21969,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.015062576925432794,0.0028687052643467034,success,True,False,nan,0.015572384335478306,0.0031303677263931316,success
train,20260811,21970,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.06846301480655324,-0.026460556669757527,clearance,False,False,nan,2.6013980920951774,-0.014443712905803945,clearance_ground+foot_ground_before_ready
train,20260811,21971,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.01878680818430943,-0.009413494744133812,success,True,False,nan,0.03188382768152551,-0.009150275382554494,success
train,20260811,21972,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.009843869797842547,0.00573582435927604,success,True,False,nan,0.01793768735637071,0.0056832518604474636,success
train,20260811,21973,-1.0,touchdown,0.35,0.0,,,ambiguous_valid_cmt,True,True,0.016754783008062244,0.015781752476582478,0.03774833759475885,success,True,True,0.019556175261021432,0.012759353102900035,0.02614725763201372,success
train,20260811,21974,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.005300484446487409,0.0013098357033892172,clearance_ground+foot_ground_before_ready,True,False,nan,0.5479473173026465,0.001961735622582353,success
train,20260811,21975,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0016060396711068039,0.0044253251078430755,success,True,False,nan,0.04635830934275158,0.005256852782182228,success
train,20260811,21976,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0006591743184370817,-0.0004448067822708096,success,True,False,nan,0.0006731559418500068,-0.00045133372631207813,success
train,20260811,21977,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.004479076485384642,-0.009865209261713151,clearance_ground+foot_ground_before_ready,True,False,nan,0.716502551885299,-0.0068310555487512414,success
train,20260811,21978,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.00838965926713774,0.005216993310330542,success,True,False,nan,0.01652286714553936,0.00586824216660814,success
train,20260811,21979,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.03923437161235112,-0.0025203735258000487,success,True,False,nan,0.03706503171008842,0.0008206888540561799,success
train,20260811,21980,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.02893778408093548,-0.012788469123779393,success,True,False,nan,0.05291402801471094,-0.012590619610696276,success
train,20260811,21981,-1.0,touchdown,0.35,0.0,,,ambiguous_valid_cmt,True,True,0.021303951633827537,0.005860046132667546,0.011023570350096275,success,True,True,0.024391548787017343,0.004503416958445843,0.007399190211031331,success
train,20260811,21982,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.051396758082517674,0.009888798566000202,clearance_ground+foot_ground_before_ready,False,False,nan,1.6010082288249998,0.014163876182502193,clearance_ground+foot_ground_before_ready
train,20260811,21983,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.00219431749574167,-0.020321014842342763,clearance_ground+foot_ground_before_ready,True,False,nan,0.742126846698239,-0.02252392056319849,success
train,20260811,21984,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.016375830313246773,0.024354955377358087,clearance_ground+foot_ground_before_ready,False,False,nan,0.9010328156503354,0.05433844864863141,clearance_ground+foot_ground_before_ready
train,20260811,21985,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.00320464285693989,-0.020167234443311234,clearance_ground+foot_ground_before_ready,True,False,nan,0.7165980451540749,-0.008772158081939804,success
train,20260811,21986,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.01954971388071645,-0.08236225762188948,clearance_ground+foot_ground_before_ready,False,False,nan,0.24145552256347286,-0.07852023761399264,clearance_ground+foot_ground_before_ready
train,20260811,21987,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.006977737917332302,0.037132096974583854,clearance_ground+foot_ground_before_ready,False,False,nan,1.2069301088681474,0.055872384999126,clearance_ground+foot_ground_before_ready
train,20260811,21988,-1.0,touchdown,0.35,0.0,1,negative,negative_lower_cmt,True,True,0.1288481800476578,0.07228510795442585,0.022482880691558002,success,True,True,0.022282522604515895,0.009289028554325942,0.01670657222783746,success
train,20260811,21989,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.20530947959361595,0.030048541224625337,clearance_ground+foot_ground_before_ready,False,False,nan,1.8681678621703135,0.05464915975612722,clearance_ground+foot_ground_before_ready
train,20260811,21990,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.005385609188181,0.005907903823290303,success,True,False,nan,0.006206887339301066,0.0050946298760303765,success
train,20260811,21991,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.028737880506134496,-0.050043958370608876,clearance_ground+foot_ground_before_ready,False,False,nan,1.915284306253981,-0.024525806941408837,clearance_ground+foot_ground_before_ready
train,20260811,21992,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.015292619983179899,0.0028794635097057564,0.007545900827901443,success,True,True,0.03270318914504982,0.006160110152805934,0.007548832386265421,success
train,20260811,21993,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.0030677446191774674,0.0023866455956033767,0.031178135546675374,success,True,True,0.028379301410268305,0.018445440404416993,0.026047661465939183,success
train,20260811,21994,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.023983890398465352,-0.050445872684258854,clearance_ground+foot_ground_before_ready,False,False,nan,0.21362244080111714,-0.04189452624669491,clearance_ground+foot_ground_before_ready
train,20260811,21995,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.027967400651757526,-0.03682871995419257,clearance_ground+foot_ground_before_ready,True,False,nan,0.12089281008923826,-0.041734822881933996,success
train,20260811,21996,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.04879592934330464,-0.01821054170094108,clearance_ground+foot_ground_bad_clearance,False,False,nan,3.0391399362538576,-0.022853218231065092,clearance
train,20260811,21997,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0033381590890409667,-0.005840628203962082,success,True,False,nan,0.052317425166079554,-0.009680859775710517,success
train,20260811,21998,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.009782041028872267,-0.021550084343677597,clearance_ground+foot_ground_before_ready,True,False,nan,0.6454983907726971,-0.02059343432668792,success
train,20260811,21999,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.07519668860670452,0.025383879245752704,clearance_ground+foot_ground_bad_clearance,False,False,nan,1.2824009943792432,0.022827703760187407,clearance
train,20260811,22000,-1.0,touchdown,0.35,0.0,1,negative,negative_lower_cmt,True,True,0.15012150325924353,0.06871522371675715,0.018343891401851033,success,True,True,0.09444775419398428,0.05067402410768933,0.021501817361578517,success
train,20260811,22001,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.05454684952126963,0.0018600040570687648,success,True,False,nan,0.028024862179205867,0.0034878653709592145,success
train,20260811,22002,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.015490343097276465,0.009527881975408757,clearance_ground+foot_ground_before_ready,False,False,nan,0.5694628991037266,0.020789973292388644,clearance_ground+foot_ground_before_ready
train,20260811,22003,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0050247678183372455,0.003082645717835883,success,True,False,nan,0.0014741145658776877,0.0031213962524106326,success
train,20260811,22004,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.01141661513836281,0.00378259980457038,clearance_ground+foot_ground_after_ready,False,False,nan,0.013562063477221133,0.0034780260123384033,clearance_ground+foot_ground_after_ready
train,20260811,22005,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.10420435410855719,0.054135328807800004,clearance,False,False,nan,3.1175018275742947,0.04185610122118749,clearance
train,20260811,22006,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.07949531800502427,-0.015510100800663937,clearance_ground+knee_ground,False,False,nan,3.6958225369846525,0.0012062244102846284,clearance_ground+knee_ground
train,20260811,22007,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.11083200630878574,0.005750593821336705,clearance,False,False,nan,0.8107298985159112,0.00450129321720108,clearance
train,20260811,22008,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.007411752732379321,-0.0026917231744758505,success,True,False,nan,0.05028547377161552,-0.0031994655499791164,success
train,20260811,22009,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.04066984948848647,-0.0017041095358162027,clearance_ground+foot_ground_before_ready,False,False,nan,2.8672702286407263,0.009749656614802052,clearance_ground+foot_ground_before_ready
train,20260811,22010,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.018229219459543443,-0.0033714500145111403,clearance_ground+foot_ground_before_ready,False,False,nan,0.44563788529037984,0.0029102021849535115,clearance_ground+foot_ground_before_ready
train,20260811,22011,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.0058984927932511175,0.020725601008156555,clearance_ground+foot_ground_before_ready,True,True,0.22182688827184924,0.08964866100259374,0.016196121672464217,success
train,20260811,22012,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0682212704366849,0.003125971805927233,success,True,False,nan,0.03681731155085543,0.00549347198258239,success
train,20260811,22013,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.016846742869338672,-0.005906084369146594,success,True,False,nan,0.017869875328456984,-0.007074940196012874,success
train,20260811,22014,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.026904149790189933,0.008560177418417862,0.012751019332382346,success,True,True,0.08003428746372444,0.017669698740969665,0.008847783206613558,success
train,20260811,22015,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.020226560110718817,-0.01807870034076342,success,True,False,nan,0.0671607907372117,-0.012688209649499571,success
train,20260811,22016,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.14438119127249235,-0.04070920894022803,clearance_ground+foot_ground_before_ready,False,False,nan,1.1973121058190856,-0.0307600892504256,clearance_ground+foot_ground_before_ready
train,20260811,22017,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.004826407140198695,-0.004905688361704516,clearance_ground+foot_ground_before_ready,False,False,nan,0.7013536770456407,0.011450011100598307,clearance_ground+foot_ground_before_ready
train,20260811,22018,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.024742354695673322,0.006960981781674343,0.011274852762372264,success,True,True,0.09510504651490444,0.024013892462134995,0.010119065560042238,success
train,20260811,22019,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.01799431145914557,-0.0004934108109266797,success,True,False,nan,0.04405528533259532,-0.0003274363219226556,success
train,20260811,22020,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.03883816554009773,-0.08345639683741929,clearance_ground+foot_ground_before_ready,False,False,nan,2.673471725676953,-0.057908079788213634,clearance_ground+foot_ground_before_ready
train,20260811,22021,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.005470592728937689,0.0010977811318159947,success,True,False,nan,0.00975730531126167,0.0010471494150715577,success
train,20260811,22022,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.08015987111480045,-0.012067027312457967,success,True,False,nan,0.014736446496882914,-0.008375111048145707,success
train,20260811,22023,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.003027222382033077,0.019592531478475436,clearance_ground+foot_ground_before_ready,True,True,3.19997952712711,1.1272755397487815,0.014117711225227245,success
train,20260811,22024,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.0018683044391132274,0.0067334801210486295,clearance_ground+foot_ground_before_ready,True,True,2.8584019186452623,0.717739981657657,0.010062948615335965,success
train,20260811,22025,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.03580371700094993,-0.017739948661897,success,True,False,nan,0.04750681504831314,-0.014131419382797883,success
train,20260811,22026,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.002234064325449348,-0.010630101793635022,clearance_ground+foot_ground_after_ready,True,False,nan,0.02786073607989202,-0.00876265694454706,success
train,20260811,22027,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.017157377659150014,-0.005241125916630028,clearance_ground+foot_ground_before_ready,False,False,nan,0.5336353917195314,0.006671914388371253,clearance_ground+foot_ground_before_ready
train,20260811,22028,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.012876054047956654,-0.010347438974098497,success,True,False,nan,0.009167309154915275,-0.012944053958216031,success
train,20260811,22029,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.005400667363210251,-0.007196183202566944,success,True,False,nan,0.18606490661694558,-0.008547817874004597,success
train,20260811,22030,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.00980244755279287,-0.009351484929512995,success,True,False,nan,0.006033496586121321,-0.009283811060623953,success
train,20260811,22031,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.006955336702951103,-0.008570571104787213,success,True,False,nan,0.033517948416511456,-0.00744676106727174,success
train,20260811,22032,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.049511980672977,0.009969567559903011,clearance_ground+foot_ground_before_ready,False,False,nan,1.896542319795666,0.03571072008191972,clearance_ground+foot_ground_before_ready
train,20260811,22033,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.006304665627913361,0.016713234184491887,clearance_ground+foot_ground_after_ready,True,True,0.33632991567434994,0.1487852626408584,0.017728656605632113,success
train,20260811,22034,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.016190365199170376,-0.03274265955094663,clearance_ground+foot_ground_before_ready,False,False,nan,0.18767600872790244,-0.035851846434833204,clearance_ground+foot_ground_before_ready
train,20260811,22035,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.007591126012434742,-0.018608982684173346,clearance_ground+foot_ground_before_ready,True,False,nan,0.5222860432266105,-0.00784565098796213,success
train,20260811,22036,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.0498982479273256,-0.02095358305487018,clearance_ground+foot_ground_bad_clearance,False,False,nan,4.971132126096958,-0.007826608906768527,clearance_ground+knee_ground
train,20260811,22037,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.1053238684951082,0.016532598451188346,clearance_ground+foot_ground_before_ready,False,False,nan,1.4792419331771907,0.015548905002627629,clearance_ground+foot_ground_before_ready
train,20260811,22038,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.013964211546314182,0.009475604212456766,clearance_ground+foot_ground_before_ready,False,False,nan,0.05913948076258017,0.009113493240522082,clearance_ground+foot_ground_before_ready
train,20260811,22039,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.028653289816639033,-0.020287254100279234,success,True,False,nan,0.04428229180059151,-0.02006835907754506,success
train,20260811,22040,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.017462967025592573,-0.010260033841975547,success,True,False,nan,0.18554481248217178,-0.013956028324112676,success
train,20260811,22041,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.020302922107655504,-0.03478685978867659,success,True,False,nan,0.027273847051350466,-0.04445881435877393,success
train,20260811,22042,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.0405444357875974,-0.04194382276480626,success,True,False,nan,0.047926022227653894,-0.03677924496627592,success
train,20260811,22043,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.011285540339880168,-0.058257046644676166,clearance_ground+foot_ground_before_ready,False,False,nan,0.8122227804461206,-0.03888179048991215,clearance_ground+foot_ground_before_ready
train,20260811,22044,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.022866979343791585,0.005485863129635863,0.009614297995050054,success,True,True,0.04352431294746022,0.010462282318177255,0.00963331854241821,success
train,20260811,22045,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.00413843665034535,-0.02331358873130565,clearance_ground+foot_ground_before_ready,False,False,nan,1.3327715037339303,-0.015190738521090867,clearance_ground+foot_ground_before_ready
train,20260811,22046,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.014521869832700027,-0.001419401876769713,success,True,False,nan,0.025176792776885913,-0.0013722028033032116,success
train,20260811,22047,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.02962773277400895,-0.02603835576502128,success,True,False,nan,0.030896906911120833,-0.02950070166642041,success
train,20260811,22048,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.007758452411887441,0.016980849256499436,clearance_ground+knee_ground,True,True,1.5326134987723354,0.899005456315586,0.023507751531684325,success
train,20260811,22049,-1.0,pre_cross,0.35,0.0,,,no_success,False,False,nan,0.13703111744692273,-0.07802924244522474,clearance_ground+foot_ground_bad_clearance,False,False,nan,3.311774860658314,-0.0657997913680221,clearance_ground+foot_ground_bad_clearance
train,20260811,22050,-1.0,touchdown,0.35,0.0,,,both_success_no_valid_cmt,True,False,nan,0.07051040814045177,-0.002892278945108656,success,True,False,nan,0.05610113937195588,-0.0010469979341889424,success
train,20260811,22051,-1.0,touchdown,0.35,0.0,0,positive,positive_lower_cmt,True,True,0.012346966181009635,0.00886287538104593,0.028767080903200876,success,True,True,0.03148842740556389,0.014301718114597054,0.01820198083418552,success
train,20260811,22052,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.002366409773210045,0.011530221810971061,clearance_ground+foot_ground_before_ready,True,True,0.12806281476763542,0.03766164363443931,0.011785761190246574,success
train,20260811,22053,-1.0,touchdown,0.35,0.0,,,no_success,False,False,nan,0.006381676138512594,0.02327877479573863,clearance_ground+foot_ground_after_ready,False,False,nan,0.03311463169937266,0.023696631007281727,clearance_ground+foot_ground_after_ready
train,20260811,22054,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.009908066810454731,0.016749718296142274,clearance_ground+foot_ground_before_ready,False,False,nan,0.8373300029364013,0.02066377557605272,clearance_ground+foot_ground_after_ready
train,20260811,22055,-1.0,mid_cross,0.35,0.0,,,no_success,False,False,nan,0.062494962067414644,-0.04197254605558104,clearance,False,False,nan,2.5242679807517865,-0.058498646020556044,clearance_ground+foot_ground_before_ready
train,20260811,22056,-1.0,touchdown,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.006509060758514471,0.008845074001456864,clearance_ground+foot_ground_after_ready,True,True,0.621222290684056,0.14332697201192335,0.009246179188487212,success
train,20260811,22057,-1.0,mid_cross,0.35,0.0,1,negative,negative_success_only,False,False,nan,0.021616081800858142,0.04014763882055516,clearance_ground+foot_ground_before_ready,True,True,1.0298190092481496,0.9944064487542364,0.03869763628639992,success
